TI_label,TI_input,TI_input_percent,model,model_label,y_rel_m,y_over_D,inside_rotor,U_model_mps,TI_model,TI_model_percent,U_LES_mps,TI_LES,TI_LES_percent
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-24.0,-0.1,True,9.50463125,0.0642,6.419999999999999,9.468233333333334,0.06235416666666667,6.235416666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,0.0,0.0,True,9.50463125,0.0642,6.419999999999999,9.479191666666667,0.06285833333333334,6.285833333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,24.0,0.1,True,9.504631249999997,0.0642,6.419999999999999,9.4898,0.06325416666666667,6.3254166666666665
6.4%,0.0642,6.419999999999999,BPA2014,BPA,48.0,0.2,True,9.50463124999999,0.0642,6.419999999999999,9.5025,0.063425,6.342499999999999
6.4%,0.0642,6.419999999999999,BPA2014,BPA,72.0,0.3,True,9.504631249999946,0.0642,6.419999999999999,9.5124375,0.0633,6.329999999999999
6.4%,0.0642,6.419999999999999,BPA2014,BPA,96.0,0.4,True,9.50463124999967,0.0642,6.419999999999999,9.529116666666667,0.06318750000000001,6.3187500000000005
6.4%,0.0642,6.419999999999999,BPA2014,BPA,120.0,0.5,True,9.504631249998098,0.0642,6.419999999999999,9.541683333333333,0.06333333333333334,6.333333333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,144.0,0.6,False,9.504631249989576,0.0642,6.419999999999999,9.551766666666667,0.06339166666666667,6.339166666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,168.0,0.7,False,9.504631249945772,0.0642,6.419999999999999,9.563825,0.0641375,6.41375
6.4%,0.0642,6.419999999999999,BPA2014,BPA,192.0,0.8,False,9.504631249732514,0.0642,6.419999999999999,9.578729166666665,0.06456666666666666,6.456666666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,216.0,0.9,False,9.504631248748936,0.0642,6.419999999999999,9.598324999999999,0.064325,6.432499999999999
6.4%,0.0642,6.419999999999999,BPA2014,BPA,240.0,1.0,False,9.504631244451737,0.0642,6.419999999999999,9.614283333333333,0.06465,6.465
6.4%,0.0642,6.419999999999999,BPA2014,BPA,264.0,1.1,False,9.504631226669085,0.0642,6.419999999999999,9.629591666666666,0.06487083333333332,6.487083333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,288.0,1.2,False,9.504631156974131,0.0642,6.419999999999999,9.646229166666666,0.06504166666666666,6.504166666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,312.0,1.3,False,9.504630898299542,0.0642,6.419999999999999,9.660554166666667,0.06515833333333333,6.515833333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,336.0,1.4,False,9.504629989219842,0.0642,6.419999999999999,9.668187500000002,0.06537916666666667,6.537916666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,360.0,1.5,False,9.504626964484896,0.0642,6.419999999999999,9.676920833333334,0.06509166666666666,6.509166666666665
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-360.0,-1.5,False,9.50463125,0.0642,6.419999999999999,9.5561375,0.06622499999999999,6.6225
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-336.0,-1.4,False,9.50463125,0.0642,6.419999999999999,9.544583333333334,0.06564166666666667,6.564166666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-312.0,-1.3,False,9.50463125,0.0642,6.419999999999999,9.537,0.06584166666666666,6.584166666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-288.0,-1.2,False,9.50463125,0.0642,6.419999999999999,9.536170833333333,0.066025,6.6025
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-264.0,-1.1,False,9.50463125,0.0642,6.419999999999999,9.536595833333333,0.0656625,6.56625
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-240.0,-1.0,False,9.50463125,0.0642,6.419999999999999,9.535829166666666,0.06449583333333334,6.449583333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-216.0,-0.9,False,9.50463125,0.0642,6.419999999999999,9.533254166666666,0.0630875,6.308750000000001
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-192.0,-0.8,False,9.50463125,0.0642,6.419999999999999,9.527916666666666,0.0619625,6.19625
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-168.0,-0.7,False,9.50463125,0.0642,6.419999999999999,9.5134,0.06199166666666667,6.199166666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-144.0,-0.6,False,9.50463125,0.0642,6.419999999999999,9.500870833333334,0.061575,6.1575
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-120.0,-0.5,True,9.50463125,0.0642,6.419999999999999,9.4931625,0.061516666666666664,6.151666666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-96.0,-0.4,True,9.50463125,0.0642,6.419999999999999,9.484958333333333,0.060795833333333334,6.079583333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-72.0,-0.3,True,9.50463125,0.0642,6.419999999999999,9.477504166666666,0.0607125,6.07125
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-48.0,-0.2,True,9.50463125,0.0642,6.419999999999999,9.466725,0.061924999999999994,6.192499999999999
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-24.0,-0.1,True,9.50463125,0.0642,6.419999999999999,9.468233333333334,0.06235416666666667,6.235416666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,0.0,0.0,True,9.50463125,0.0642,6.419999999999999,9.479191666666667,0.06285833333333334,6.285833333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,24.0,0.1,True,9.50463125,0.0642,6.419999999999999,9.4898,0.06325416666666667,6.3254166666666665
6.4%,0.0642,6.419999999999999,NPA2016,NPA,48.0,0.2,True,9.50463125,0.0642,6.419999999999999,9.5025,0.063425,6.342499999999999
6.4%,0.0642,6.419999999999999,NPA2016,NPA,72.0,0.3,True,9.504631249999997,0.0642,6.419999999999999,9.5124375,0.0633,6.329999999999999
6.4%,0.0642,6.419999999999999,NPA2016,NPA,96.0,0.4,True,9.504631249999987,0.0642,6.419999999999999,9.529116666666667,0.06318750000000001,6.3187500000000005
6.4%,0.0642,6.419999999999999,NPA2016,NPA,120.0,0.5,True,9.50463124999991,0.0642,6.419999999999999,9.541683333333333,0.06333333333333334,6.333333333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,144.0,0.6,False,9.50463124999941,0.0642,6.419999999999999,9.551766666666667,0.06339166666666667,6.339166666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,168.0,0.7,False,9.504631249996292,0.0642,6.419999999999999,9.563825,0.0641375,6.41375
6.4%,0.0642,6.419999999999999,NPA2016,NPA,192.0,0.8,False,9.504631249978072,0.0642,6.419999999999999,9.578729166666665,0.06456666666666666,6.456666666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,216.0,0.9,False,9.504631249877717,0.0642,6.419999999999999,9.598324999999999,0.064325,6.432499999999999
6.4%,0.0642,6.419999999999999,NPA2016,NPA,240.0,1.0,False,9.504631249357315,0.0642,6.419999999999999,9.614283333333333,0.06465,6.465
6.4%,0.0642,6.419999999999999,NPA2016,NPA,264.0,1.1,False,9.504631246818148,0.0642,6.419999999999999,9.629591666666666,0.06487083333333332,6.487083333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,288.0,1.2,False,9.504631235144657,0.0642,6.419999999999999,9.646229166666666,0.06504166666666666,6.504166666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,312.0,1.3,False,9.504631184644659,0.0642,6.419999999999999,9.660554166666667,0.06515833333333333,6.515833333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,336.0,1.4,False,9.504630979118469,0.0642,6.419999999999999,9.668187500000002,0.06537916666666667,6.537916666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,360.0,1.5,False,9.50463019128252,0.0642,6.419999999999999,9.676920833333334,0.06509166666666666,6.509166666666665
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-360.0,-1.5,False,9.50463125,0.0642,6.419999999999999,9.5561375,0.06622499999999999,6.6225
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-336.0,-1.4,False,9.50463125,0.0642,6.419999999999999,9.544583333333334,0.06564166666666667,6.564166666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-312.0,-1.3,False,9.50463125,0.0642,6.419999999999999,9.537,0.06584166666666666,6.584166666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-288.0,-1.2,False,9.50463125,0.0642,6.419999999999999,9.536170833333333,0.066025,6.6025
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-264.0,-1.1,False,9.50463125,0.0642,6.419999999999999,9.536595833333333,0.0656625,6.56625
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-240.0,-1.0,False,9.50463125,0.0642,6.419999999999999,9.535829166666666,0.06449583333333334,6.449583333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-216.0,-0.9,False,9.50463125,0.0642,6.419999999999999,9.533254166666666,0.0630875,6.308750000000001
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-192.0,-0.8,False,9.50463125,0.0642,6.419999999999999,9.527916666666666,0.0619625,6.19625
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-168.0,-0.7,False,9.50463125,0.0642,6.419999999999999,9.5134,0.06199166666666667,6.199166666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-144.0,-0.6,False,9.50463125,0.0642,6.419999999999999,9.500870833333334,0.061575,6.1575
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-120.0,-0.5,True,9.50463125,0.0642,6.419999999999999,9.4931625,0.061516666666666664,6.151666666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-96.0,-0.4,True,9.50463125,0.0642,6.419999999999999,9.484958333333333,0.060795833333333334,6.079583333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-72.0,-0.3,True,9.50463125,0.0642,6.419999999999999,9.477504166666666,0.0607125,6.07125
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-48.0,-0.2,True,9.50463125,0.0642,6.419999999999999,9.466725,0.061924999999999994,6.192499999999999
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-24.0,-0.1,True,9.50463125,0.0642,6.419999999999999,9.468233333333334,0.06235416666666667,6.235416666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",0.0,0.0,True,9.50463125,0.0642,6.419999999999999,9.479191666666667,0.06285833333333334,6.285833333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",24.0,0.1,True,9.50463125,0.0642,6.419999999999999,9.4898,0.06325416666666667,6.3254166666666665
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",48.0,0.2,True,9.50463125,0.0642,6.419999999999999,9.5025,0.063425,6.342499999999999
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",72.0,0.3,True,9.50463125,0.0642,6.419999999999999,9.5124375,0.0633,6.329999999999999
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",96.0,0.4,True,9.50463125,0.0642,6.419999999999999,9.529116666666667,0.06318750000000001,6.3187500000000005
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",120.0,0.5,True,9.504631249999997,0.0642,6.419999999999999,9.541683333333333,0.06333333333333334,6.333333333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",144.0,0.6,False,9.504631249999985,0.0642,6.419999999999999,9.551766666666667,0.06339166666666667,6.339166666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",168.0,0.7,False,9.504631249999889,0.0642,6.419999999999999,9.563825,0.0641375,6.41375
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",192.0,0.8,False,9.504631249999171,0.0642,6.419999999999999,9.578729166666665,0.06456666666666666,6.456666666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",216.0,0.9,False,9.504631249994196,0.0642,6.419999999999999,9.598324999999999,0.064325,6.432499999999999
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",240.0,1.0,False,9.504631249961935,0.0642,6.419999999999999,9.614283333333333,0.06465,6.465
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",264.0,1.1,False,9.504631249766597,0.0642,6.419999999999999,9.629591666666666,0.06487083333333332,6.487083333333333
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",288.0,1.2,False,9.504631248661786,0.0642,6.419999999999999,9.646229166666666,0.06504166666666666,6.504166666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",312.0,1.3,False,9.504631242825885,0.0642,6.419999999999999,9.660554166666667,0.06515833333333333,6.515833333333333
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",336.0,1.4,False,9.504631214030177,0.0642,6.419999999999999,9.668187500000002,0.06537916666666667,6.537916666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",360.0,1.5,False,9.50463108136475,0.0642,6.419999999999999,9.676920833333334,0.06509166666666666,6.509166666666665
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-360.0,-1.5,False,9.50463125,0.0642,6.419999999999999,9.5561375,0.06622499999999999,6.6225
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-336.0,-1.4,False,9.50463125,0.0642,6.419999999999999,9.544583333333334,0.06564166666666667,6.564166666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-312.0,-1.3,False,9.50463125,0.0642,6.419999999999999,9.537,0.06584166666666666,6.584166666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-288.0,-1.2,False,9.50463125,0.0642,6.419999999999999,9.536170833333333,0.066025,6.6025
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-264.0,-1.1,False,9.50463125,0.0642,6.419999999999999,9.536595833333333,0.0656625,6.56625
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-240.0,-1.0,False,9.50463125,0.0642,6.419999999999999,9.535829166666666,0.06449583333333334,6.449583333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-216.0,-0.9,False,9.50463125,0.0642,6.419999999999999,9.533254166666666,0.0630875,6.308750000000001
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-192.0,-0.8,False,9.50463125,0.0642,6.419999999999999,9.527916666666666,0.0619625,6.19625
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-168.0,-0.7,False,9.50463125,0.0642,6.419999999999999,9.5134,0.06199166666666667,6.199166666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-144.0,-0.6,False,9.50463125,0.0642,6.419999999999999,9.500870833333334,0.061575,6.1575
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-120.0,-0.5,True,9.50463125,0.0642,6.419999999999999,9.4931625,0.061516666666666664,6.151666666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-96.0,-0.4,True,9.50463125,0.0642,6.419999999999999,9.484958333333333,0.060795833333333334,6.079583333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-72.0,-0.3,True,9.50463125,0.0642,6.419999999999999,9.477504166666666,0.0607125,6.07125
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-48.0,-0.2,True,9.50463125,0.0642,6.419999999999999,9.466725,0.061924999999999994,6.192499999999999
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-24.0,-0.1,True,9.50463125,0.0642,6.419999999999999,9.468233333333334,0.06235416666666667,6.235416666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.0,0.0,True,9.50463125,0.0642,6.419999999999999,9.479191666666667,0.06285833333333334,6.285833333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",24.0,0.1,True,9.50463125,0.0642,6.419999999999999,9.4898,0.06325416666666667,6.3254166666666665
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",48.0,0.2,True,9.50463125,0.0642,6.419999999999999,9.5025,0.063425,6.342499999999999
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",72.0,0.3,True,9.504631249999992,0.0642,6.419999999999999,9.5124375,0.0633,6.329999999999999
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",96.0,0.4,True,9.504631249999955,0.0642,6.419999999999999,9.529116666666667,0.06318750000000001,6.3187500000000005
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",120.0,0.5,True,9.504631249999706,0.0642,6.419999999999999,9.541683333333333,0.06333333333333334,6.333333333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",144.0,0.6,False,9.504631249998187,0.0642,6.419999999999999,9.551766666666667,0.06339166666666667,6.339166666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",168.0,0.7,False,9.504631249989432,0.0642,6.419999999999999,9.563825,0.0641375,6.41375
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",192.0,0.8,False,9.504631249941765,0.0642,6.419999999999999,9.578729166666665,0.06456666666666666,6.456666666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",216.0,0.9,False,9.504631249696851,0.0642,6.419999999999999,9.598324999999999,0.064325,6.432499999999999
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",240.0,1.0,False,9.504631248509307,0.0642,6.419999999999999,9.614283333333333,0.06465,6.465
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",264.0,1.1,False,9.504631243073028,0.0642,6.419999999999999,9.629591666666666,0.06487083333333332,6.487083333333333
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",288.0,1.2,False,9.504631219588125,0.0642,6.419999999999999,9.646229166666666,0.06504166666666666,6.504166666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",312.0,1.3,False,9.504631123877715,0.0642,6.419999999999999,9.660554166666667,0.06515833333333333,6.515833333333333
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",336.0,1.4,False,9.504630755920237,0.0642,6.419999999999999,9.668187500000002,0.06537916666666667,6.537916666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",360.0,1.5,False,9.504629421621189,0.0642,6.419999999999999,9.676920833333334,0.06509166666666666,6.509166666666665
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-360.0,-1.5,False,9.50463125,0.07036741444444444,7.036741444444444,9.5561375,0.06622499999999999,6.6225
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-336.0,-1.4,False,9.50463125,0.07036741444444444,7.036741444444444,9.544583333333334,0.06564166666666667,6.564166666666667
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-312.0,-1.3,False,9.50463125,0.07036741444444444,7.036741444444444,9.537,0.06584166666666666,6.584166666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-288.0,-1.2,False,9.50463125,0.07036741444444444,7.036741444444444,9.536170833333333,0.066025,6.6025
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-264.0,-1.1,False,9.50463125,0.07036741444444444,7.036741444444444,9.536595833333333,0.0656625,6.56625
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-240.0,-1.0,False,9.50463125,0.07036741444444444,7.036741444444444,9.535829166666666,0.06449583333333334,6.449583333333334
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-216.0,-0.9,False,9.50463125,0.07036741444444444,7.036741444444444,9.533254166666666,0.0630875,6.308750000000001
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-192.0,-0.8,False,9.50463125,0.07036741444444444,7.036741444444444,9.527916666666666,0.0619625,6.19625
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-168.0,-0.7,False,9.50463125,0.07036741444444444,7.036741444444444,9.5134,0.06199166666666667,6.199166666666667
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-144.0,-0.6,False,9.50463125,0.07036741444444444,7.036741444444444,9.500870833333334,0.061575,6.1575
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-120.0,-0.5,True,9.50463125,0.07036741444444444,7.036741444444444,9.4931625,0.061516666666666664,6.151666666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-96.0,-0.4,True,9.50463125,0.07036741444444444,7.036741444444444,9.484958333333333,0.060795833333333334,6.079583333333334
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-72.0,-0.3,True,9.50463125,0.07036741444444444,7.036741444444444,9.477504166666666,0.0607125,6.07125
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-48.0,-0.2,True,9.50463125,0.07036741444444444,7.036741444444444,9.466725,0.061924999999999994,6.192499999999999
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-24.0,-0.1,True,9.50463125,0.07036741444444444,7.036741444444444,9.468233333333334,0.06235416666666667,6.235416666666667
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,0.0,0.0,True,9.50463125,0.07036741444444444,7.036741444444444,9.479191666666667,0.06285833333333334,6.285833333333334
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,24.0,0.1,True,9.504631249999997,0.07036741444444444,7.036741444444444,9.4898,0.06325416666666667,6.3254166666666665
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,48.0,0.2,True,9.50463124999999,0.07036741444444444,7.036741444444444,9.5025,0.063425,6.342499999999999
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,72.0,0.3,True,9.504631249999946,0.07036741444444444,7.036741444444444,9.5124375,0.0633,6.329999999999999
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,96.0,0.4,True,9.50463124999967,0.07036741444444444,7.036741444444444,9.529116666666667,0.06318750000000001,6.3187500000000005
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,120.0,0.5,True,9.504631249998098,0.07036741444444444,7.036741444444444,9.541683333333333,0.06333333333333334,6.333333333333334
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,144.0,0.6,False,9.504631249989576,0.07036741444444444,7.036741444444444,9.551766666666667,0.06339166666666667,6.339166666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,168.0,0.7,False,9.504631249945772,0.07036741444444444,7.036741444444444,9.563825,0.0641375,6.41375
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,192.0,0.8,False,9.504631249732514,0.07036741444444444,7.036741444444444,9.578729166666665,0.06456666666666666,6.456666666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,216.0,0.9,False,9.504631248748936,0.07036741444444444,7.036741444444444,9.598324999999999,0.064325,6.432499999999999
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,240.0,1.0,False,9.504631244451737,0.07036741444444444,7.036741444444444,9.614283333333333,0.06465,6.465
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,264.0,1.1,False,9.504631226669085,0.07036741444444444,7.036741444444444,9.629591666666666,0.06487083333333332,6.487083333333333
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,288.0,1.2,False,9.504631156974131,0.07036741444444444,7.036741444444444,9.646229166666666,0.06504166666666666,6.504166666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,312.0,1.3,False,9.504630898299542,0.07036741444444444,7.036741444444444,9.660554166666667,0.06515833333333333,6.515833333333333
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,336.0,1.4,False,9.504629989219842,0.07036741444444444,7.036741444444444,9.668187500000002,0.06537916666666667,6.537916666666667
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,360.0,1.5,False,9.504626964484896,0.07036741444444444,7.036741444444444,9.676920833333334,0.06509166666666666,6.509166666666665
7.0%,0.07036741444444444,7.036741444444444,NPA2016,NPA,-360.0,-1.5,False,9.50463125,0.07036741444444444,7.036741444444444,9.5561375,0.06622499999999999,6.6225
