TI_label,TI_input,TI_input_percent,model,model_label,y_rel_m,y_over_D,inside_rotor,U_model_mps,TI_model,TI_model_percent,U_LES_mps,TI_LES,TI_LES_percent
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",-168.0,-0.7,False,9.50463125,0.07653482888888888,7.653482888888888,9.978229166666667,0.0606125,6.06125
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",-144.0,-0.6,False,9.50463125,0.07653482888888888,7.653482888888888,9.946520833333333,0.061195833333333324,6.119583333333332
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",-120.0,-0.5,True,9.50463125,0.07653482888888888,7.653482888888888,9.932866666666666,0.06144166666666667,6.144166666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",-96.0,-0.4,True,9.50463125,0.07653482888888888,7.653482888888888,9.916470833333333,0.06136250000000001,6.13625
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",-72.0,-0.3,True,9.50463125,0.07653482888888888,7.653482888888888,9.8970875,0.061025,6.1025
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",-48.0,-0.2,True,9.50463125,0.07653482888888888,7.653482888888888,9.877112499999999,0.06185416666666667,6.185416666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",-24.0,-0.1,True,9.50463125,0.07653482888888888,7.653482888888888,9.870866666666666,0.06300833333333333,6.300833333333333
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",0.0,0.0,True,9.50463125,0.07653482888888888,7.653482888888888,9.863783333333332,0.0646375,6.46375
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",24.0,0.1,True,9.50463125,0.07653482888888888,7.653482888888888,9.864508333333333,0.06494166666666668,6.4941666666666675
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",48.0,0.2,True,9.50463125,0.07653482888888888,7.653482888888888,9.870891666666667,0.0651625,6.516249999999999
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",72.0,0.3,True,9.50463125,0.07653482888888888,7.653482888888888,9.875995833333334,0.06599166666666667,6.599166666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",96.0,0.4,True,9.50463125,0.07653482888888888,7.653482888888888,9.894941666666666,0.0651875,6.51875
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",120.0,0.5,True,9.504631249999997,0.07653482888888888,7.653482888888888,9.907029166666668,0.06437083333333334,6.437083333333334
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",144.0,0.6,False,9.504631249999983,0.07653482888888888,7.653482888888888,9.907204166666666,0.06434166666666667,6.434166666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",168.0,0.7,False,9.504631249999877,0.07653482888888888,7.653482888888888,9.915158333333332,0.06475833333333333,6.475833333333333
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",192.0,0.8,False,9.504631249999083,0.07653482888888888,7.653482888888888,9.938075,0.06457083333333333,6.457083333333332
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",216.0,0.9,False,9.504631249993611,0.07653482888888888,7.653482888888888,9.965445833333334,0.06365416666666666,6.3654166666666665
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",240.0,1.0,False,9.504631249958386,0.07653482888888888,7.653482888888888,9.9964375,0.061891666666666664,6.189166666666666
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",264.0,1.1,False,9.504631249746515,0.07653482888888888,7.653482888888888,10.013995833333333,0.060725,6.0725
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",288.0,1.2,False,9.504631248555954,0.07653482888888888,7.653482888888888,10.031295833333335,0.06094583333333334,6.0945833333333335
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",312.0,1.3,False,9.50463124230654,0.07653482888888888,7.653482888888888,10.0398125,0.06156666666666667,6.156666666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",336.0,1.4,False,9.504631211666366,0.07653482888888888,7.653482888888888,10.039787500000001,0.0621375,6.21375
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",360.0,1.5,False,9.504631071329017,0.07653482888888888,7.653482888888888,10.039470833333333,0.06116666666666667,6.116666666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-360.0,-1.5,False,9.50463125,0.07653482888888888,7.653482888888888,10.019204166666666,0.06457916666666666,6.457916666666666
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-336.0,-1.4,False,9.50463125,0.07653482888888888,7.653482888888888,10.012329166666666,0.06422083333333334,6.422083333333334
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-312.0,-1.3,False,9.50463125,0.07653482888888888,7.653482888888888,10.018075,0.0638875,6.38875
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-288.0,-1.2,False,9.50463125,0.07653482888888888,7.653482888888888,10.014545833333333,0.06492916666666665,6.492916666666665
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-264.0,-1.1,False,9.50463125,0.07653482888888888,7.653482888888888,10.015708333333333,0.06524583333333334,6.524583333333334
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-240.0,-1.0,False,9.50463125,0.07653482888888888,7.653482888888888,10.022945833333333,0.06403333333333333,6.403333333333333
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-216.0,-0.9,False,9.50463125,0.07653482888888888,7.653482888888888,10.0211875,0.06174583333333333,6.1745833333333335
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-192.0,-0.8,False,9.50463125,0.07653482888888888,7.653482888888888,10.009641666666667,0.06029999999999999,6.029999999999999
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-168.0,-0.7,False,9.50463125,0.07653482888888888,7.653482888888888,9.978229166666667,0.0606125,6.06125
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-144.0,-0.6,False,9.50463125,0.07653482888888888,7.653482888888888,9.946520833333333,0.061195833333333324,6.119583333333332
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-120.0,-0.5,True,9.50463125,0.07653482888888888,7.653482888888888,9.932866666666666,0.06144166666666667,6.144166666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-96.0,-0.4,True,9.50463125,0.07653482888888888,7.653482888888888,9.916470833333333,0.06136250000000001,6.13625
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-72.0,-0.3,True,9.50463125,0.07653482888888888,7.653482888888888,9.8970875,0.061025,6.1025
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-48.0,-0.2,True,9.50463125,0.07653482888888888,7.653482888888888,9.877112499999999,0.06185416666666667,6.185416666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",-24.0,-0.1,True,9.50463125,0.07653482888888888,7.653482888888888,9.870866666666666,0.06300833333333333,6.300833333333333
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.0,0.0,True,9.50463125,0.07653482888888888,7.653482888888888,9.863783333333332,0.0646375,6.46375
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",24.0,0.1,True,9.50463125,0.07653482888888888,7.653482888888888,9.864508333333333,0.06494166666666668,6.4941666666666675
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",48.0,0.2,True,9.504631249999997,0.07653482888888888,7.653482888888888,9.870891666666667,0.0651625,6.516249999999999
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",72.0,0.3,True,9.504631249999992,0.07653482888888888,7.653482888888888,9.875995833333334,0.06599166666666667,6.599166666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",96.0,0.4,True,9.504631249999946,0.07653482888888888,7.653482888888888,9.894941666666666,0.0651875,6.51875
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",120.0,0.5,True,9.50463124999966,0.07653482888888888,7.653482888888888,9.907029166666668,0.06437083333333334,6.437083333333334
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",144.0,0.6,False,9.50463124999792,0.07653482888888888,7.653482888888888,9.907204166666666,0.06434166666666667,6.434166666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",168.0,0.7,False,9.50463124998798,0.07653482888888888,7.653482888888888,9.915158333333332,0.06475833333333333,6.475833333333333
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",192.0,0.8,False,9.504631249934352,0.07653482888888888,7.653482888888888,9.938075,0.06457083333333333,6.457083333333332
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",216.0,0.9,False,9.504631249661136,0.07653482888888888,7.653482888888888,9.965445833333334,0.06365416666666666,6.3654166666666665
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",240.0,1.0,False,9.504631248346294,0.07653482888888888,7.653482888888888,9.9964375,0.061891666666666664,6.189166666666666
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",264.0,1.1,False,9.504631242375359,0.07653482888888888,7.653482888888888,10.013995833333333,0.060725,6.0725
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",288.0,1.2,False,9.504631216785768,0.07653482888888888,7.653482888888888,10.031295833333335,0.06094583333333334,6.0945833333333335
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",312.0,1.3,False,9.504631113294089,0.07653482888888888,7.653482888888888,10.0398125,0.06156666666666667,6.156666666666667
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",336.0,1.4,False,9.504630718193646,0.07653482888888888,7.653482888888888,10.039787500000001,0.0621375,6.21375
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",360.0,1.5,False,9.504629294670636,0.07653482888888888,7.653482888888888,10.039470833333333,0.06116666666666667,6.116666666666667
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-360.0,-1.5,False,9.50463125,0.08270224333333333,8.270224333333333,10.019204166666666,0.06457916666666666,6.457916666666666
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-336.0,-1.4,False,9.50463125,0.08270224333333333,8.270224333333333,10.012329166666666,0.06422083333333334,6.422083333333334
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-312.0,-1.3,False,9.50463125,0.08270224333333333,8.270224333333333,10.018075,0.0638875,6.38875
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-288.0,-1.2,False,9.50463125,0.08270224333333333,8.270224333333333,10.014545833333333,0.06492916666666665,6.492916666666665
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-264.0,-1.1,False,9.50463125,0.08270224333333333,8.270224333333333,10.015708333333333,0.06524583333333334,6.524583333333334
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-240.0,-1.0,False,9.50463125,0.08270224333333333,8.270224333333333,10.022945833333333,0.06403333333333333,6.403333333333333
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-216.0,-0.9,False,9.50463125,0.08270224333333333,8.270224333333333,10.0211875,0.06174583333333333,6.1745833333333335
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-192.0,-0.8,False,9.50463125,0.08270224333333333,8.270224333333333,10.009641666666667,0.06029999999999999,6.029999999999999
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-168.0,-0.7,False,9.50463125,0.08270224333333333,8.270224333333333,9.978229166666667,0.0606125,6.06125
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-144.0,-0.6,False,9.50463125,0.08270224333333333,8.270224333333333,9.946520833333333,0.061195833333333324,6.119583333333332
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-120.0,-0.5,True,9.50463125,0.08270224333333333,8.270224333333333,9.932866666666666,0.06144166666666667,6.144166666666667
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-96.0,-0.4,True,9.50463125,0.08270224333333333,8.270224333333333,9.916470833333333,0.06136250000000001,6.13625
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-72.0,-0.3,True,9.50463125,0.08270224333333333,8.270224333333333,9.8970875,0.061025,6.1025
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-48.0,-0.2,True,9.50463125,0.08270224333333333,8.270224333333333,9.877112499999999,0.06185416666666667,6.185416666666667
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,-24.0,-0.1,True,9.50463125,0.08270224333333333,8.270224333333333,9.870866666666666,0.06300833333333333,6.300833333333333
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,0.0,0.0,True,9.50463125,0.08270224333333333,8.270224333333333,9.863783333333332,0.0646375,6.46375
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,24.0,0.1,True,9.504631249999997,0.08270224333333333,8.270224333333333,9.864508333333333,0.06494166666666668,6.4941666666666675
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,48.0,0.2,True,9.50463124999999,0.08270224333333333,8.270224333333333,9.870891666666667,0.0651625,6.516249999999999
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,72.0,0.3,True,9.504631249999946,0.08270224333333333,8.270224333333333,9.875995833333334,0.06599166666666667,6.599166666666667
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,96.0,0.4,True,9.50463124999967,0.08270224333333333,8.270224333333333,9.894941666666666,0.0651875,6.51875
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,120.0,0.5,True,9.504631249998098,0.08270224333333333,8.270224333333333,9.907029166666668,0.06437083333333334,6.437083333333334
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,144.0,0.6,False,9.504631249989576,0.08270224333333333,8.270224333333333,9.907204166666666,0.06434166666666667,6.434166666666667
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,168.0,0.7,False,9.504631249945772,0.08270224333333333,8.270224333333333,9.915158333333332,0.06475833333333333,6.475833333333333
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,192.0,0.8,False,9.504631249732514,0.08270224333333333,8.270224333333333,9.938075,0.06457083333333333,6.457083333333332
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,216.0,0.9,False,9.504631248748936,0.08270224333333333,8.270224333333333,9.965445833333334,0.06365416666666666,6.3654166666666665
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,240.0,1.0,False,9.504631244451737,0.08270224333333333,8.270224333333333,9.9964375,0.061891666666666664,6.189166666666666
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,264.0,1.1,False,9.504631226669085,0.08270224333333333,8.270224333333333,10.013995833333333,0.060725,6.0725
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,288.0,1.2,False,9.504631156974131,0.08270224333333333,8.270224333333333,10.031295833333335,0.06094583333333334,6.0945833333333335
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,312.0,1.3,False,9.504630898299542,0.08270224333333333,8.270224333333333,10.0398125,0.06156666666666667,6.156666666666667
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,336.0,1.4,False,9.504629989219842,0.08270224333333333,8.270224333333333,10.039787500000001,0.0621375,6.21375
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,360.0,1.5,False,9.504626964484896,0.08270224333333333,8.270224333333333,10.039470833333333,0.06116666666666667,6.116666666666667
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-360.0,-1.5,False,9.50463125,0.08270224333333333,8.270224333333333,10.019204166666666,0.06457916666666666,6.457916666666666
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-336.0,-1.4,False,9.50463125,0.08270224333333333,8.270224333333333,10.012329166666666,0.06422083333333334,6.422083333333334
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-312.0,-1.3,False,9.50463125,0.08270224333333333,8.270224333333333,10.018075,0.0638875,6.38875
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-288.0,-1.2,False,9.50463125,0.08270224333333333,8.270224333333333,10.014545833333333,0.06492916666666665,6.492916666666665
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-264.0,-1.1,False,9.50463125,0.08270224333333333,8.270224333333333,10.015708333333333,0.06524583333333334,6.524583333333334
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-240.0,-1.0,False,9.50463125,0.08270224333333333,8.270224333333333,10.022945833333333,0.06403333333333333,6.403333333333333
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-216.0,-0.9,False,9.50463125,0.08270224333333333,8.270224333333333,10.0211875,0.06174583333333333,6.1745833333333335
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-192.0,-0.8,False,9.50463125,0.08270224333333333,8.270224333333333,10.009641666666667,0.06029999999999999,6.029999999999999
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-168.0,-0.7,False,9.50463125,0.08270224333333333,8.270224333333333,9.978229166666667,0.0606125,6.06125
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-144.0,-0.6,False,9.50463125,0.08270224333333333,8.270224333333333,9.946520833333333,0.061195833333333324,6.119583333333332
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-120.0,-0.5,True,9.50463125,0.08270224333333333,8.270224333333333,9.932866666666666,0.06144166666666667,6.144166666666667
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-96.0,-0.4,True,9.50463125,0.08270224333333333,8.270224333333333,9.916470833333333,0.06136250000000001,6.13625
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-72.0,-0.3,True,9.50463125,0.08270224333333333,8.270224333333333,9.8970875,0.061025,6.1025
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-48.0,-0.2,True,9.50463125,0.08270224333333333,8.270224333333333,9.877112499999999,0.06185416666666667,6.185416666666667
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,-24.0,-0.1,True,9.50463125,0.08270224333333333,8.270224333333333,9.870866666666666,0.06300833333333333,6.300833333333333
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,0.0,0.0,True,9.504631249999997,0.08270224333333333,8.270224333333333,9.863783333333332,0.0646375,6.46375
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,24.0,0.1,True,9.504631249999985,0.08270224333333333,8.270224333333333,9.864508333333333,0.06494166666666668,6.4941666666666675
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,48.0,0.2,True,9.504631249999917,0.08270224333333333,8.270224333333333,9.870891666666667,0.0651625,6.516249999999999
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,72.0,0.3,True,9.504631249999536,0.08270224333333333,8.270224333333333,9.875995833333334,0.06599166666666667,6.599166666666667
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,96.0,0.4,True,9.504631249997505,0.08270224333333333,8.270224333333333,9.894941666666666,0.0651875,6.51875
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,120.0,0.5,True,9.504631249987257,0.08270224333333333,8.270224333333333,9.907029166666668,0.06437083333333334,6.437083333333334
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,144.0,0.6,False,9.504631249938049,0.08270224333333333,8.270224333333333,9.907204166666666,0.06434166666666667,6.434166666666667
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,168.0,0.7,False,9.504631249713391,0.08270224333333333,8.270224333333333,9.915158333333332,0.06475833333333333,6.475833333333333
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,192.0,0.8,False,9.504631248737294,0.08270224333333333,8.270224333333333,9.938075,0.06457083333333333,6.457083333333332
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,216.0,0.9,False,9.504631244705173,0.08270224333333333,8.270224333333333,9.965445833333334,0.06365416666666666,6.3654166666666665
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,240.0,1.0,False,9.504631228872906,0.08270224333333333,8.270224333333333,9.9964375,0.061891666666666664,6.189166666666666
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,264.0,1.1,False,9.504631169779078,0.08270224333333333,8.270224333333333,10.013995833333333,0.060725,6.0725
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,288.0,1.2,False,9.50463096003676,0.08270224333333333,8.270224333333333,10.031295833333335,0.06094583333333334,6.0945833333333335
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,312.0,1.3,False,9.504630252212776,0.08270224333333333,8.270224333333333,10.0398125,0.06156666666666667,6.156666666666667
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,336.0,1.4,False,9.504627982674334,0.08270224333333333,8.270224333333333,10.039787500000001,0.0621375,6.21375
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,360.0,1.5,False,9.504621068195673,0.08270224333333333,8.270224333333333,10.039470833333333,0.06116666666666667,6.116666666666667
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-360.0,-1.5,False,9.50463125,0.08270224333333333,8.270224333333333,10.019204166666666,0.06457916666666666,6.457916666666666
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-336.0,-1.4,False,9.50463125,0.08270224333333333,8.270224333333333,10.012329166666666,0.06422083333333334,6.422083333333334
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-312.0,-1.3,False,9.50463125,0.08270224333333333,8.270224333333333,10.018075,0.0638875,6.38875
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-288.0,-1.2,False,9.50463125,0.08270224333333333,8.270224333333333,10.014545833333333,0.06492916666666665,6.492916666666665
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-264.0,-1.1,False,9.50463125,0.08270224333333333,8.270224333333333,10.015708333333333,0.06524583333333334,6.524583333333334
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-240.0,-1.0,False,9.50463125,0.08270224333333333,8.270224333333333,10.022945833333333,0.06403333333333333,6.403333333333333
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-216.0,-0.9,False,9.50463125,0.08270224333333333,8.270224333333333,10.0211875,0.06174583333333333,6.1745833333333335
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-192.0,-0.8,False,9.50463125,0.08270224333333333,8.270224333333333,10.009641666666667,0.06029999999999999,6.029999999999999
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-168.0,-0.7,False,9.50463125,0.08270224333333333,8.270224333333333,9.978229166666667,0.0606125,6.06125
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-144.0,-0.6,False,9.50463125,0.08270224333333333,8.270224333333333,9.946520833333333,0.061195833333333324,6.119583333333332
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-120.0,-0.5,True,9.50463125,0.08270224333333333,8.270224333333333,9.932866666666666,0.06144166666666667,6.144166666666667
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-96.0,-0.4,True,9.50463125,0.08270224333333333,8.270224333333333,9.916470833333333,0.06136250000000001,6.13625
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-72.0,-0.3,True,9.50463125,0.08270224333333333,8.270224333333333,9.8970875,0.061025,6.1025
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-48.0,-0.2,True,9.50463125,0.08270224333333333,8.270224333333333,9.877112499999999,0.06185416666666667,6.185416666666667
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",-24.0,-0.1,True,9.50463125,0.08270224333333333,8.270224333333333,9.870866666666666,0.06300833333333333,6.300833333333333
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",0.0,0.0,True,9.50463125,0.08270224333333333,8.270224333333333,9.863783333333332,0.0646375,6.46375
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",24.0,0.1,True,9.50463125,0.08270224333333333,8.270224333333333,9.864508333333333,0.06494166666666668,6.4941666666666675
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",48.0,0.2,True,9.50463125,0.08270224333333333,8.270224333333333,9.870891666666667,0.0651625,6.516249999999999
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",72.0,0.3,True,9.50463125,0.08270224333333333,8.270224333333333,9.875995833333334,0.06599166666666667,6.599166666666667
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",96.0,0.4,True,9.50463125,0.08270224333333333,8.270224333333333,9.894941666666666,0.0651875,6.51875
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",120.0,0.5,True,9.504631249999997,0.08270224333333333,8.270224333333333,9.907029166666668,0.06437083333333334,6.437083333333334
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",144.0,0.6,False,9.504631249999983,0.08270224333333333,8.270224333333333,9.907204166666666,0.06434166666666667,6.434166666666667
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",168.0,0.7,False,9.504631249999868,0.08270224333333333,8.270224333333333,9.915158333333332,0.06475833333333333,6.475833333333333
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",192.0,0.8,False,9.504631249999028,0.08270224333333333,8.270224333333333,9.938075,0.06457083333333333,6.457083333333332
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",216.0,0.9,False,9.50463124999326,0.08270224333333333,8.270224333333333,9.965445833333334,0.06365416666666666,6.3654166666666665
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",240.0,1.0,False,9.504631249956276,0.08270224333333333,8.270224333333333,9.9964375,0.061891666666666664,6.189166666666666
