TI_label,TI_input,TI_input_percent,model,model_label,RMSE_U_mps,RMSE_TI,RMSE_TI_percent_points,NRMSE_U,NRMSE_TI,combined_score,U_model_rotor_mean,TI_model_rotor_mean,U_LES_rotor_mean,TI_LES_rotor_mean
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",0.6411600163092152,0.012795959727006471,1.2795959727006472,0.07623133510462768,0.1440279930218553,0.11690932985496424,7.786374726813804,0.07653482888888886,8.410714772727273,0.08884356060606059
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.23972593953503196,0.012795959727006471,1.2795959727006472,0.028502445512998655,0.1440279930218553,0.09781777401831263,8.206110674684457,0.07653482888888886,8.410714772727273,0.08884356060606059
8.3%,0.08270224333333333,8.270224333333333,BPA2014,BPA,0.21941104281085494,0.05218434556410359,5.218434556410359,0.026087086382042216,0.5873734146641547,0.3628588833513097,8.629389327476956,0.14091057716264774,8.410714772727273,0.08884356060606059
8.3%,0.08270224333333333,8.270224333333333,NPA2016,NPA,0.4306983157433739,0.03815977419840849,3.8159774198408494,0.0512082893525249,0.42951648873700554,0.2781932089832133,8.828382048637996,0.12684272714986336,8.410714772727273,0.08884356060606059
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022,"TurbOPark, A=0.04",0.5963878823545264,0.007067353584911447,0.7067353584911447,0.07090810929510818,0.07954829293986375,0.07609221948196151,7.833128962914111,0.08270224333333333,8.410714772727273,0.08884356060606059
8.3%,0.08270224333333333,8.270224333333333,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.20831920488266634,0.007067353584911447,0.7067353584911447,0.02476831167288727,0.07954829293986375,0.057636300433073155,8.243043148621204,0.08270224333333333,8.410714772727273,0.08884356060606059
8.9%,0.08886965777777778,8.886965777777778,BPA2014,BPA,0.21941104281085494,0.055672899007060475,5.567289900706047,0.026087086382042216,0.6266396644537755,0.3864186332250822,8.629389327476956,0.144406497668463,8.410714772727273,0.08884356060606059
8.9%,0.08886965777777778,8.886965777777778,NPA2016,NPA,0.4509582260219558,0.04241207528530626,4.241207528530626,0.05361711081729232,0.47737928327034046,0.3078744142891212,8.848089400657805,0.13111118913140635,8.410714772727273,0.08884356060606059
8.9%,0.08886965777777778,8.886965777777778,Nygaard2022,"TurbOPark, A=0.04",0.5537487791853599,0.003497483368399898,0.3497483368399898,0.06583849222671956,0.03936676270673141,0.049955454514726674,7.877841184999348,0.08886965777777778,8.410714772727273,0.08884356060606059
8.9%,0.08886965777777778,8.886965777777778,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.18013485533676873,0.003497483368399898,0.3497483368399898,0.02141730640074457,0.03936676270673141,0.032186980184336675,8.278032255041659,0.08886965777777778,8.410714772727273,0.08884356060606059
9.5%,0.09503707222222221,9.503707222222221,BPA2014,BPA,0.21941104281085494,0.059351055256141844,5.935105525614184,0.026087086382042216,0.6680400340921627,0.41125885500811454,8.629389327476956,0.14809148083257775,8.410714772727273,0.08884356060606059
9.5%,0.09503707222222221,9.503707222222221,NPA2016,NPA,0.47047160459444676,0.04680328141119479,4.680328141119479,0.05593717267883177,0.5268055567777642,0.3384582031381912,8.867108375284698,0.1355159876053675,8.410714772727273,0.08884356060606059
9.5%,0.09503707222222221,9.503707222222221,Nygaard2022,"TurbOPark, A=0.04",0.5132186859870266,0.007112755794303008,0.7112755794303008,0.06101962792165991,0.0800593283945646,0.07244344820540272,7.920528968230468,0.09503707222222223,8.410714772727273,0.08884356060606059
9.5%,0.09503707222222221,9.503707222222221,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.15566235520751265,0.007112755794303008,0.7112755794303008,0.018507625025195963,0.0800593283945646,0.05543864704681714,8.311150177529623,0.09503707222222223,8.410714772727273,0.08884356060606059
10.1%,0.10120448666666666,10.120448666666666,BPA2014,BPA,0.21941104281085494,0.06320320335915167,6.3203203359151665,0.026087086382042216,0.7113988107635588,0.4372741210109522,8.629389327476956,0.15194992483351724,8.410714772727273,0.08884356060606059
10.1%,0.10120448666666666,10.120448666666666,NPA2016,NPA,0.48929756994858614,0.05132118727827274,5.132118727827274,0.058175503886446225,0.5776579296031928,0.36986495931649416,8.88549325547965,0.14004544098951605,8.410714772727273,0.08884356060606059
10.1%,0.10120448666666666,10.120448666666666,Nygaard2022,"TurbOPark, A=0.04",0.474759211395808,0.01284617460280033,1.284617460280033,0.05644695180191704,0.1445931985972657,0.10933469987912622,7.961234942219818,0.10120448666666665,8.410714772727273,0.08884356060606059
10.1%,0.10120448666666666,10.120448666666666,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.13559307134521162,0.01284617460280033,1.284617460280033,0.016121468271030667,0.1445931985972657,0.09320450646677167,8.34249123120418,0.10120448666666665,8.410714772727273,0.08884356060606059
10.7%,0.10737190111111111,10.737190111111111,BPA2014,BPA,0.21941104281085494,0.06721497328446648,6.721497328446648,0.026087086382042216,0.756554249131268,0.4643673840315777,8.629389327476956,0.15596748275592964,8.410714772727273,0.08884356060606059
10.7%,0.10737190111111111,10.737190111111111,NPA2016,NPA,0.5074606955658717,0.055954940644688846,5.595494064468885,0.060335026127787905,0.6298142517362344,0.4020225614928558,8.903262256084858,0.144689094659383,8.410714772727273,0.08884356060606059
10.7%,0.10737190111111111,10.737190111111111,Nygaard2022,"TurbOPark, A=0.04",0.4383167759391424,0.018855532628938316,1.8855532628938316,0.052114093484710224,0.21223296883096848,0.14818541869246518,8.000020038750984,0.10737190111111113,8.410714772727273,0.08884356060606059
10.7%,0.10737190111111111,10.737190111111111,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.12080657435623295,0.018855532628938316,1.8855532628938316,0.01436341352912863,0.21223296883096848,0.13308514671023255,8.372144913421154,0.10737190111111113,8.410714772727273,0.08884356060606059
11.4%,0.11353931555555555,11.353931555555555,BPA2014,BPA,0.21941104281085494,0.07137316822146457,7.137316822146457,0.026087086382042216,0.8033578093289042,0.4924495201501594,8.629389327476956,0.16013098890249738,8.410714772727273,0.08884356060606059
11.4%,0.11353931555555555,11.353931555555555,NPA2016,NPA,0.5249687077440472,0.06069412034903178,6.069412034903178,0.062416658028437697,0.6831572252957571,0.4348609983888293,8.920416952183627,0.14943683198245103,8.410714772727273,0.08884356060606059
11.4%,0.11353931555555555,11.353931555555555,Nygaard2022,"TurbOPark, A=0.04",0.4038330187783071,0.024942173549539867,2.4942173549539866,0.048014114102143006,0.28074261521479815,0.1876512147697361,8.03695789614603,0.11353931555555553,8.410714772727273,0.08884356060606059
11.4%,0.11353931555555555,11.353931555555555,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.11213129951431595,0.024942173549539867,2.4942173549539866,0.013331958405950802,0.28074261521479815,0.17377835249125922,8.400214775208807,0.11353931555555553,8.410714772727273,0.08884356060606059
12.0%,0.11970673,11.970673,BPA2014,BPA,0.21941104281085494,0.0756656956354938,7.56656956354938,0.026087086382042216,0.8516733809330482,0.5214388631126459,8.629389327476956,0.16442838571767493,8.410714772727273,0.08884356060606059
12.0%,0.11970673,11.970673,NPA2016,NPA,0.5418195701477047,0.06552942264264291,6.552942264264291,0.06442015747634411,0.7375821297078083,0.46831734081522264,8.93694922656936,0.1542795867921629,8.410714772727273,0.08884356060606059
12.0%,0.11970673,11.970673,Nygaard2022,"TurbOPark, A=0.04",0.3712545247609723,0.031060697575696194,3.1060697575696192,0.044140662808446265,0.3496111295383781,0.22742294284640535,8.07212815494119,0.11970673000000001,8.410714772727273,0.08884356060606059
12.0%,0.11970673,11.970673,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.10987966032276696,0.031060697575696194,3.1060697575696192,0.013064247604622692,0.3496111295383781,0.21499237676487593,8.426798518052234,0.11970673000000001,8.410714772727273,0.08884356060606059
