TI_label,TI_input,TI_input_percent,model,model_label,y_rel_m,y_over_D,inside_rotor,U_model_mps,TI_model,TI_model_percent,U_LES_mps,TI_LES,TI_LES_percent
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-360.0,-1.5,False,8.648643276817655,0.11712914661069386,11.712914661069386,8.23855,0.08470833333333334,8.470833333333335
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-336.0,-1.4,False,8.69794278223792,0.11712914661069386,11.712914661069386,8.305975,0.08378333333333333,8.378333333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-312.0,-1.3,False,8.735557046795996,0.11712914661069386,11.712914661069386,8.3543375,0.08202916666666668,8.202916666666669
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-288.0,-1.2,False,8.76412929722764,0.11712914661069386,11.712914661069386,8.398208333333333,0.08185416666666667,8.185416666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-264.0,-1.1,False,8.785739910361189,0.11712914661069386,11.712914661069386,8.449229166666667,0.08207083333333334,8.207083333333335
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-240.0,-1.0,False,8.80180052315351,0.11712914661069386,11.712914661069386,8.490283333333332,0.08183333333333334,8.183333333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-216.0,-0.9,False,8.813068407554638,0.11712914661069386,11.712914661069386,8.520541666666666,0.08019166666666666,8.019166666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-192.0,-0.8,False,8.819738313463299,0.11712914661069386,11.712914661069386,8.549608333333332,0.07934583333333334,7.934583333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-168.0,-0.7,False,8.821575430611801,0.11712914661069386,11.712914661069386,8.5773,0.0788875,7.88875
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-144.0,-0.6,False,8.818063683711031,0.11712914661069386,11.712914661069386,8.595170833333334,0.07996666666666666,7.996666666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-120.0,-0.5,True,8.808553887796203,0.13173381918810492,13.173381918810492,8.604258333333332,0.0821875,8.21875
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-96.0,-0.4,True,8.792403864410941,0.13173381918810492,13.173381918810492,8.600533333333333,0.08398333333333334,8.398333333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-72.0,-0.3,True,8.76910670935277,0.13173381918810492,13.173381918810492,8.5759875,0.08562499999999999,8.5625
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-48.0,-0.2,True,8.738404479867881,0.13173381918810492,13.173381918810492,8.536483333333333,0.0867875,8.67875
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-24.0,-0.1,True,8.700383722912617,0.13173381918810492,13.173381918810492,8.485941666666667,0.08875833333333333,8.875833333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,0.0,0.0,True,8.655547727237584,0.13173381918810492,13.173381918810492,8.432116666666667,0.09032916666666667,9.032916666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,24.0,0.1,True,8.60485922032044,0.13173381918810492,13.173381918810492,8.376516666666667,0.09133333333333335,9.133333333333335
6.4%,0.0642,6.419999999999999,BPA2014,BPA,48.0,0.2,True,8.549747201871721,0.13173381918810492,13.173381918810492,8.314687500000002,0.09190416666666666,9.190416666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,72.0,0.3,True,8.492073093313861,0.13173381918810492,13.173381918810492,8.2629,0.09281666666666666,9.281666666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,96.0,0.4,True,8.434054399352677,0.13173381918810492,13.173381918810492,8.199250000000001,0.09257083333333332,9.257083333333332
6.4%,0.0642,6.419999999999999,BPA2014,BPA,120.0,0.5,True,8.378148295809815,0.13173381918810492,13.173381918810492,8.1291875,0.09098333333333335,9.098333333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,144.0,0.6,False,8.326902374240897,0.13173381918810492,13.173381918810492,8.076779166666666,0.089825,8.9825
6.4%,0.0642,6.419999999999999,BPA2014,BPA,168.0,0.7,False,8.282784409260914,0.13173381918810492,13.173381918810492,8.043658333333333,0.08987083333333334,8.987083333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,192.0,0.8,False,8.248006644342912,0.13173381918810492,13.173381918810492,8.0294375,0.08914166666666666,8.914166666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,216.0,0.9,False,8.224361994949215,0.13173381918810492,13.173381918810492,8.030024999999998,0.0874125,8.74125
6.4%,0.0642,6.419999999999999,BPA2014,BPA,240.0,1.0,False,8.213089268227012,0.13173381918810492,13.173381918810492,8.0238625,0.08720833333333333,8.720833333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,264.0,1.1,False,8.214781870722025,0.13173381918810492,13.173381918810492,8.035183333333334,0.0874,8.74
6.4%,0.0642,6.419999999999999,BPA2014,BPA,288.0,1.2,False,8.229349787055291,0.13173381918810492,13.173381918810492,8.06625,0.08775833333333333,8.775833333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,312.0,1.3,False,8.256038486975228,0.13173381918810492,13.173381918810492,8.110475000000001,0.0874875,8.74875
6.4%,0.0642,6.419999999999999,BPA2014,BPA,336.0,1.4,False,8.293501719077103,0.13173381918810492,13.173381918810492,8.164758333333333,0.08700833333333333,8.700833333333332
6.4%,0.0642,6.419999999999999,BPA2014,BPA,360.0,1.5,False,8.339918796613306,0.13173381918810492,13.173381918810492,8.233266666666665,0.0873375,8.73375
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-360.0,-1.5,False,8.755403898787,0.130058747132485,13.005874713248499,8.23855,0.08470833333333334,8.470833333333335
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-336.0,-1.4,False,8.799950899880441,0.130058747132485,13.005874713248499,8.305975,0.08378333333333333,8.378333333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-312.0,-1.3,False,8.835085811600441,0.10354507620818258,10.354507620818259,8.3543375,0.08202916666666668,8.202916666666669
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-288.0,-1.2,False,8.861391023848517,0.10354507620818258,10.354507620818259,8.398208333333333,0.08185416666666667,8.185416666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-264.0,-1.1,False,8.879673116147698,0.10354507620818258,10.354507620818259,8.449229166666667,0.08207083333333334,8.207083333333335
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-240.0,-1.0,False,8.890802957069917,0.10354507620818258,10.354507620818259,8.490283333333332,0.08183333333333334,8.183333333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-216.0,-0.9,False,8.895655759455602,0.11498513537331899,11.498513537331899,8.520541666666666,0.08019166666666666,8.019166666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-192.0,-0.8,False,8.895031205958363,0.11498513537331899,11.498513537331899,8.549608333333332,0.07934583333333334,7.934583333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-168.0,-0.7,False,8.889647161899207,0.11498513537331899,11.498513537331899,8.5773,0.0788875,7.88875
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-144.0,-0.6,False,8.880128219355772,0.11498513537331899,11.498513537331899,8.595170833333334,0.07996666666666666,7.996666666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-120.0,-0.5,True,8.86702031592749,0.11498513537331899,11.498513537331899,8.604258333333332,0.0821875,8.21875
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-96.0,-0.4,True,8.850808965809625,0.11498513537331899,11.498513537331899,8.600533333333333,0.08398333333333334,8.398333333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-72.0,-0.3,True,8.831962595996263,0.11498513537331899,11.498513537331899,8.5759875,0.08562499999999999,8.5625
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-48.0,-0.2,True,8.810942469592792,0.11498513537331899,11.498513537331899,8.536483333333333,0.0867875,8.67875
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-24.0,-0.1,True,8.788230886190645,0.11498513537331899,11.498513537331899,8.485941666666667,0.08875833333333333,8.875833333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,0.0,0.0,True,8.764350192495588,0.11498513537331899,11.498513537331899,8.432116666666667,0.09032916666666667,9.032916666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,24.0,0.1,True,8.739859738693752,0.11498513537331899,11.498513537331899,8.376516666666667,0.09133333333333335,9.133333333333335
6.4%,0.0642,6.419999999999999,NPA2016,NPA,48.0,0.2,True,8.715355499360998,0.11498513537331899,11.498513537331899,8.314687500000002,0.09190416666666666,9.190416666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,72.0,0.3,True,8.691464368858071,0.11498513537331899,11.498513537331899,8.2629,0.09281666666666666,9.281666666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,96.0,0.4,True,8.668828876214398,0.11498513537331899,11.498513537331899,8.199250000000001,0.09257083333333332,9.257083333333332
6.4%,0.0642,6.419999999999999,NPA2016,NPA,120.0,0.5,True,8.648077321355743,0.11498513537331899,11.498513537331899,8.1291875,0.09098333333333335,9.098333333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,144.0,0.6,False,8.629809233030125,0.11498513537331899,11.498513537331899,8.076779166666666,0.089825,8.9825
6.4%,0.0642,6.419999999999999,NPA2016,NPA,168.0,0.7,False,8.614561901499169,0.11498513537331899,11.498513537331899,8.043658333333333,0.08987083333333334,8.987083333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,192.0,0.8,False,8.60279576079994,0.11498513537331899,11.498513537331899,8.0294375,0.08914166666666666,8.914166666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,216.0,0.9,False,8.594860914724853,0.11498513537331899,11.498513537331899,8.030024999999998,0.0874125,8.74125
6.4%,0.0642,6.419999999999999,NPA2016,NPA,240.0,1.0,False,8.59099239037903,0.11498513537331899,11.498513537331899,8.0238625,0.08720833333333333,8.720833333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,264.0,1.1,False,8.591291344220807,0.11498513537331899,11.498513537331899,8.035183333333334,0.0874,8.74
6.4%,0.0642,6.419999999999999,NPA2016,NPA,288.0,1.2,False,8.595718564695472,0.11498513537331899,11.498513537331899,8.06625,0.08775833333333333,8.775833333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,312.0,1.3,False,8.604104777926574,0.11498513537331899,11.498513537331899,8.110475000000001,0.0874875,8.74875
6.4%,0.0642,6.419999999999999,NPA2016,NPA,336.0,1.4,False,8.616142554111661,0.11498513537331899,11.498513537331899,8.164758333333333,0.08700833333333333,8.700833333333332
6.4%,0.0642,6.419999999999999,NPA2016,NPA,360.0,1.5,False,8.631397749207526,0.11498513537331899,11.498513537331899,8.233266666666665,0.0873375,8.73375
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-360.0,-1.5,False,7.196933680425501,0.0642,6.419999999999999,8.23855,0.08470833333333334,8.470833333333335
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-336.0,-1.4,False,7.381697494455352,0.0642,6.419999999999999,8.305975,0.08378333333333333,8.378333333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-312.0,-1.3,False,7.545901693345161,0.0642,6.419999999999999,8.3543375,0.08202916666666668,8.202916666666669
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-288.0,-1.2,False,7.641755010646358,0.0642,6.419999999999999,8.398208333333333,0.08185416666666667,8.185416666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-264.0,-1.1,False,7.650939996550644,0.0642,6.419999999999999,8.449229166666667,0.08207083333333334,8.207083333333335
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-240.0,-1.0,False,7.5951146516121595,0.0642,6.419999999999999,8.490283333333332,0.08183333333333334,8.183333333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-216.0,-0.9,False,7.51845863825774,0.0642,6.419999999999999,8.520541666666666,0.08019166666666666,8.019166666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-192.0,-0.8,False,7.462186196023647,0.0642,6.419999999999999,8.549608333333332,0.07934583333333334,7.934583333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-168.0,-0.7,False,7.4513204015559635,0.0642,6.419999999999999,8.5773,0.0788875,7.88875
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-144.0,-0.6,False,7.492681564425192,0.0642,6.419999999999999,8.595170833333334,0.07996666666666666,7.996666666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-120.0,-0.5,True,7.576733261667517,0.0642,6.419999999999999,8.604258333333332,0.0821875,8.21875
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-96.0,-0.4,True,7.681505377597152,0.0642,6.419999999999999,8.600533333333333,0.08398333333333334,8.398333333333333
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-72.0,-0.3,True,7.778515951732326,0.0642,6.419999999999999,8.5759875,0.08562499999999999,8.5625
