TI_label,TI_input,TI_input_percent,model,model_label,y_rel_m,y_over_D,inside_rotor,U_model_mps,TI_model,TI_model_percent,U_LES_mps,TI_LES,TI_LES_percent
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-72.0,-0.3,True,8.709021543361846,0.13173955206037644,13.173955206037643,8.333958333333333,0.0874625,8.74625
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-48.0,-0.2,True,8.67888616695546,0.13173955206037644,13.173955206037643,8.311120833333334,0.08767916666666667,8.767916666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-24.0,-0.1,True,8.641445647545329,0.13173955206037644,13.173955206037643,8.278716666666666,0.08851666666666666,8.851666666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,0.0,0.0,True,8.59719576843331,0.13173955206037644,13.173955206037643,8.230699999999999,0.08897083333333333,8.897083333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,24.0,0.1,True,8.547088766146908,0.13173955206037644,13.173955206037643,8.165491666666668,0.08792916666666667,8.792916666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,48.0,0.2,True,8.492540184337614,0.13173955206037644,13.173955206037643,8.1139125,0.08850833333333334,8.850833333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,72.0,0.3,True,8.43539532084195,0.13173955206037644,13.173955206037643,8.055716666666665,0.08889583333333334,8.889583333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,96.0,0.4,True,8.377853469497676,0.13173955206037644,13.173955206037643,8.002949999999998,0.09015000000000001,9.015
6.4%,0.0642,6.419999999999999,BPA2014,BPA,120.0,0.5,True,8.322352350424428,0.13173955206037644,13.173955206037643,7.941433333333333,0.08989583333333334,8.989583333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,144.0,0.6,False,8.271419908679846,0.13173955206037644,13.173955206037643,7.907,0.08852916666666667,8.852916666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,168.0,0.7,False,8.22750526738669,0.13173955206037644,13.173955206037643,7.879566666666667,0.08496666666666666,8.496666666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,192.0,0.8,False,8.192804228434696,0.13173955206037644,13.173955206037643,7.8612416666666665,0.08377916666666665,8.377916666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,216.0,0.9,False,8.16909660522751,0.13173955206037644,13.173955206037643,7.863154166666666,0.0841375,8.41375
6.4%,0.0642,6.419999999999999,BPA2014,BPA,240.0,1.0,False,8.15761237481486,0.13173955206037644,13.173955206037643,7.876083333333334,0.08429583333333333,8.429583333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,264.0,1.1,False,8.158941026514631,0.13173955206037644,13.173955206037643,7.912141666666667,0.08600833333333334,8.600833333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,288.0,1.2,False,8.172993826470055,0.13173955206037644,13.173955206037643,7.944470833333332,0.08690833333333334,8.690833333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,312.0,1.3,False,8.199022632168594,0.13173955206037644,13.173955206037643,7.973508333333332,0.08917916666666667,8.917916666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,336.0,1.4,False,8.235692235659227,0.13173955206037644,13.173955206037643,8.019754166666667,0.09156249999999999,9.15625
6.4%,0.0642,6.419999999999999,BPA2014,BPA,360.0,1.5,False,8.281196903098051,0.13173955206037644,13.173955206037643,8.084033333333332,0.092575,9.2575
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-360.0,-1.5,False,8.692031120795559,0.13006038323004018,13.006038323004018,8.250525,0.08638749999999999,8.63875
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-336.0,-1.4,False,8.73361491443375,0.13006038323004018,13.006038323004018,8.309354166666667,0.08389166666666667,8.389166666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-312.0,-1.3,False,8.766064141632347,0.10355678384340902,10.355678384340901,8.357579166666667,0.08269166666666666,8.269166666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-288.0,-1.2,False,8.789983457538613,0.10355678384340902,10.355678384340901,8.401245833333334,0.08210833333333334,8.210833333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-264.0,-1.1,False,8.80619766552544,0.10355678384340902,10.355678384340901,8.435758333333332,0.08051666666666667,8.051666666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-240.0,-1.0,False,8.81559195299174,0.10355678384340902,10.355678384340901,8.459054166666666,0.08015833333333333,8.015833333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-216.0,-0.9,False,8.819055468367571,0.11498986012788875,11.498986012788876,8.46605,0.08128333333333333,8.128333333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-192.0,-0.8,False,8.817399270972027,0.11498986012788875,11.498986012788876,8.452408333333334,0.08303333333333333,8.303333333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-168.0,-0.7,False,8.811347419994592,0.11498986012788875,11.498986012788876,8.4568625,0.08290416666666667,8.290416666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-144.0,-0.6,False,8.801531961743967,0.11498986012788875,11.498986012788876,8.445329166666667,0.08455833333333333,8.455833333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-120.0,-0.5,True,8.78850057864561,0.11498986012788875,11.498986012788876,8.404791666666668,0.0869875,8.69875
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-96.0,-0.4,True,8.772741058515054,0.11498986012788875,11.498986012788876,8.363116666666667,0.08736250000000001,8.736250000000002
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-72.0,-0.3,True,8.754716873442426,0.11498986012788875,11.498986012788876,8.333958333333333,0.0874625,8.74625
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-48.0,-0.2,True,8.734884153624227,0.11498986012788875,11.498986012788876,8.311120833333334,0.08767916666666667,8.767916666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-24.0,-0.1,True,8.713720530824268,0.11498986012788875,11.498986012788876,8.278716666666666,0.08851666666666666,8.851666666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,0.0,0.0,True,8.691732512621797,0.11498986012788875,11.498986012788876,8.230699999999999,0.08897083333333333,8.897083333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,24.0,0.1,True,8.669467307837536,0.11498986012788875,11.498986012788876,8.165491666666668,0.08792916666666667,8.792916666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,48.0,0.2,True,8.647506828942253,0.11498986012788875,11.498986012788876,8.1139125,0.08850833333333334,8.850833333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,72.0,0.3,True,8.626454402928035,0.11498986012788875,11.498986012788876,8.055716666666665,0.08889583333333334,8.889583333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,96.0,0.4,True,8.606931452938968,0.11498986012788875,11.498986012788876,8.002949999999998,0.09015000000000001,9.015
6.4%,0.0642,6.419999999999999,NPA2016,NPA,120.0,0.5,True,8.589541996957268,0.11498986012788875,11.498986012788876,7.941433333333333,0.08989583333333334,8.989583333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,144.0,0.6,False,8.574858197767922,0.11498986012788875,11.498986012788876,7.907,0.08852916666666667,8.852916666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,168.0,0.7,False,8.563385816335476,0.11498986012788875,11.498986012788876,7.879566666666667,0.08496666666666666,8.496666666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,192.0,0.8,False,8.555555523649874,0.11498986012788875,11.498986012788876,7.8612416666666665,0.08377916666666665,8.377916666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,216.0,0.9,False,8.551683016470696,0.11498986012788875,11.498986012788876,7.863154166666666,0.0841375,8.41375
6.4%,0.0642,6.419999999999999,NPA2016,NPA,240.0,1.0,False,8.551969338358997,0.11498986012788875,11.498986012788876,7.876083333333334,0.08429583333333333,8.429583333333333
6.4%,0.0642,6.419999999999999,NPA2016,NPA,264.0,1.1,False,8.556474737821732,0.11498986012788875,11.498986012788876,7.912141666666667,0.08600833333333334,8.600833333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,288.0,1.2,False,8.565128647618657,0.11498986012788875,11.498986012788876,7.944470833333332,0.08690833333333334,8.690833333333334
6.4%,0.0642,6.419999999999999,NPA2016,NPA,312.0,1.3,False,8.577717745606982,0.11498986012788875,11.498986012788876,7.973508333333332,0.08917916666666667,8.917916666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,336.0,1.4,False,8.593894991488831,0.11498986012788875,11.498986012788876,8.019754166666667,0.09156249999999999,9.15625
6.4%,0.0642,6.419999999999999,NPA2016,NPA,360.0,1.5,False,8.61319115629101,0.11498986012788875,11.498986012788876,8.084033333333332,0.092575,9.2575
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-360.0,-1.5,False,7.165825691427116,0.0642,6.419999999999999,8.250525,0.08638749999999999,8.63875
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-336.0,-1.4,False,7.36288730873671,0.0642,6.419999999999999,8.309354166666667,0.08389166666666667,8.389166666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-312.0,-1.3,False,7.53514722804462,0.0642,6.419999999999999,8.357579166666667,0.08269166666666666,8.269166666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-288.0,-1.2,False,7.636083578278129,0.0642,6.419999999999999,8.401245833333334,0.08210833333333334,8.210833333333333
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-264.0,-1.1,False,7.64821506049328,0.0642,6.419999999999999,8.435758333333332,0.08051666666666667,8.051666666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-240.0,-1.0,False,7.593908128164799,0.0642,6.419999999999999,8.459054166666666,0.08015833333333333,8.015833333333333
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-216.0,-0.9,False,7.517953145991552,0.0642,6.419999999999999,8.46605,0.08128333333333333,8.128333333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-192.0,-0.8,False,7.461982563114083,0.0642,6.419999999999999,8.452408333333334,0.08303333333333333,8.303333333333333
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-168.0,-0.7,False,7.451240534713732,0.0642,6.419999999999999,8.4568625,0.08290416666666667,8.290416666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-144.0,-0.6,False,7.4926511704999115,0.0642,6.419999999999999,8.445329166666667,0.08455833333333333,8.455833333333333
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-120.0,-0.5,True,7.576722213803617,0.0642,6.419999999999999,8.404791666666668,0.0869875,8.69875
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-96.0,-0.4,True,7.681501531428819,0.0642,6.419999999999999,8.363116666666667,0.08736250000000001,8.736250000000002
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-72.0,-0.3,True,7.778514703069128,0.0642,6.419999999999999,8.333958333333333,0.0874625,8.74625
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-48.0,-0.2,True,7.8420033454070115,0.0642,6.419999999999999,8.311120833333334,0.08767916666666667,8.767916666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",-24.0,-0.1,True,7.859451409038921,0.0642,6.419999999999999,8.278716666666666,0.08851666666666666,8.851666666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",0.0,0.0,True,7.8357125064269955,0.0642,6.419999999999999,8.230699999999999,0.08897083333333333,8.897083333333333
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",24.0,0.1,True,7.785441896022863,0.0642,6.419999999999999,8.165491666666668,0.08792916666666667,8.792916666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",48.0,0.2,True,7.719193492653112,0.0642,6.419999999999999,8.1139125,0.08850833333333334,8.850833333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",72.0,0.3,True,7.633442486805714,0.0642,6.419999999999999,8.055716666666665,0.08889583333333334,8.889583333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",96.0,0.4,True,7.510821894308076,0.0642,6.419999999999999,8.002949999999998,0.09015000000000001,9.015
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",120.0,0.5,True,7.3330364191140935,0.0642,6.419999999999999,7.941433333333333,0.08989583333333334,8.989583333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",144.0,0.6,False,7.100029736275115,0.0642,6.419999999999999,7.907,0.08852916666666667,8.852916666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",168.0,0.7,False,6.840010820939814,0.0642,6.419999999999999,7.879566666666667,0.08496666666666666,8.496666666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",192.0,0.8,False,6.602298495316921,0.0642,6.419999999999999,7.8612416666666665,0.08377916666666665,8.377916666666666
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",216.0,0.9,False,6.440394291915413,0.0642,6.419999999999999,7.863154166666666,0.0841375,8.41375
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",240.0,1.0,False,6.395145647737888,0.0642,6.419999999999999,7.876083333333334,0.08429583333333333,8.429583333333333
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",264.0,1.1,False,6.482679111434718,0.0642,6.419999999999999,7.912141666666667,0.08600833333333334,8.600833333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",288.0,1.2,False,6.6882499103937745,0.0642,6.419999999999999,7.944470833333332,0.08690833333333334,8.690833333333334
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",312.0,1.3,False,6.965900678819681,0.0642,6.419999999999999,7.973508333333332,0.08917916666666667,8.917916666666667
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",336.0,1.4,False,7.244058754428176,0.0642,6.419999999999999,8.019754166666667,0.09156249999999999,9.15625
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",360.0,1.5,False,7.4421473727804,0.0642,6.419999999999999,8.084033333333332,0.092575,9.2575
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-360.0,-1.5,False,7.707122167059791,0.0642,6.419999999999999,8.250525,0.08638749999999999,8.63875
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-336.0,-1.4,False,7.806000624052612,0.0642,6.419999999999999,8.309354166666667,0.08389166666666667,8.389166666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-312.0,-1.3,False,7.902801607797841,0.0642,6.419999999999999,8.357579166666667,0.08269166666666666,8.269166666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-288.0,-1.2,False,7.97992798616228,0.0642,6.419999999999999,8.401245833333334,0.08210833333333334,8.210833333333333
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-264.0,-1.1,False,8.027121076466818,0.0642,6.419999999999999,8.435758333333332,0.08051666666666667,8.051666666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-240.0,-1.0,False,8.045304792237438,0.0642,6.419999999999999,8.459054166666666,0.08015833333333333,8.015833333333333
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-216.0,-0.9,False,8.044995228335358,0.0642,6.419999999999999,8.46605,0.08128333333333333,8.128333333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-192.0,-0.8,False,8.040313515443675,0.0642,6.419999999999999,8.452408333333334,0.08303333333333333,8.303333333333333
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-168.0,-0.7,False,8.043112773037848,0.0642,6.419999999999999,8.4568625,0.08290416666666667,8.290416666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-144.0,-0.6,False,8.059831345242031,0.0642,6.419999999999999,8.445329166666667,0.08455833333333333,8.455833333333333
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-120.0,-0.5,True,8.090974244676946,0.0642,6.419999999999999,8.404791666666668,0.0869875,8.69875
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-96.0,-0.4,True,8.132159156754849,0.0642,6.419999999999999,8.363116666666667,0.08736250000000001,8.736250000000002
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-72.0,-0.3,True,8.176089136723476,0.0642,6.419999999999999,8.333958333333333,0.0874625,8.74625
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-48.0,-0.2,True,8.21464335531109,0.0642,6.419999999999999,8.311120833333334,0.08767916666666667,8.767916666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",-24.0,-0.1,True,8.240528519963354,0.0642,6.419999999999999,8.278716666666666,0.08851666666666666,8.851666666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.0,0.0,True,8.24778109069426,0.0642,6.419999999999999,8.230699999999999,0.08897083333333333,8.897083333333333
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",24.0,0.1,True,8.230753335500662,0.0642,6.419999999999999,8.165491666666668,0.08792916666666667,8.792916666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",48.0,0.2,True,8.182843575750779,0.0642,6.419999999999999,8.1139125,0.08850833333333334,8.850833333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",72.0,0.3,True,8.097102927234145,0.0642,6.419999999999999,8.055716666666665,0.08889583333333334,8.889583333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",96.0,0.4,True,7.969939232407155,0.0642,6.419999999999999,8.002949999999998,0.09015000000000001,9.015
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",120.0,0.5,True,7.806019077360228,0.0642,6.419999999999999,7.941433333333333,0.08989583333333334,8.989583333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",144.0,0.6,False,7.620507531166788,0.0642,6.419999999999999,7.907,0.08852916666666667,8.852916666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",168.0,0.7,False,7.436968570586172,0.0642,6.419999999999999,7.879566666666667,0.08496666666666666,8.496666666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",192.0,0.8,False,7.282446234759979,0.0642,6.419999999999999,7.8612416666666665,0.08377916666666665,8.377916666666666
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",216.0,0.9,False,7.181442891819646,0.0642,6.419999999999999,7.863154166666666,0.0841375,8.41375
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",240.0,1.0,False,7.150603231362652,0.0642,6.419999999999999,7.876083333333334,0.08429583333333333,8.429583333333333
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",264.0,1.1,False,7.194757491824369,0.0642,6.419999999999999,7.912141666666667,0.08600833333333334,8.600833333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",288.0,1.2,False,7.304704449456576,0.0642,6.419999999999999,7.944470833333332,0.08690833333333334,8.690833333333334
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",312.0,1.3,False,7.4578411571654275,0.0642,6.419999999999999,7.973508333333332,0.08917916666666667,8.917916666666667
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",336.0,1.4,False,7.621447017944513,0.0642,6.419999999999999,8.019754166666667,0.09156249999999999,9.15625
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",360.0,1.5,False,7.759993732860195,0.0642,6.419999999999999,8.084033333333332,0.092575,9.2575
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-360.0,-1.5,False,8.584001982335053,0.12039500760774476,12.039500760774475,8.250525,0.08638749999999999,8.63875
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-336.0,-1.4,False,8.633340277205034,0.12039500760774476,12.039500760774475,8.309354166666667,0.08389166666666667,8.389166666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-312.0,-1.3,False,8.671119615832032,0.12039500760774476,12.039500760774475,8.357579166666667,0.08269166666666666,8.269166666666667
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-288.0,-1.2,False,8.699951735555238,0.12039500760774476,12.039500760774475,8.401245833333334,0.08210833333333334,8.210833333333333
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-264.0,-1.1,False,8.721890937113889,0.12039500760774476,12.039500760774475,8.435758333333332,0.08051666666666667,8.051666666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-240.0,-1.0,False,8.738329172264683,0.12039500760774476,12.039500760774475,8.459054166666666,0.08015833333333333,8.015833333333333
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-216.0,-0.9,False,8.750010227940882,0.12039500760774476,12.039500760774475,8.46605,0.08128333333333333,8.128333333333334
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-192.0,-0.8,False,8.757120651639463,0.12039500760774476,12.039500760774475,8.452408333333334,0.08303333333333333,8.303333333333333
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-168.0,-0.7,False,8.75942144175614,0.12039500760774476,12.039500760774475,8.4568625,0.08290416666666667,8.290416666666667
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-144.0,-0.6,False,8.756394980128311,0.12039500760774476,12.039500760774475,8.445329166666667,0.08455833333333333,8.455833333333333
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-120.0,-0.5,True,8.747391888592398,0.1345606731602848,13.45606731602848,8.404791666666668,0.0869875,8.69875
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-96.0,-0.4,True,8.731769983380039,0.1345606731602848,13.45606731602848,8.363116666666667,0.08736250000000001,8.736250000000002
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-72.0,-0.3,True,8.709021543361846,0.1345606731602848,13.45606731602848,8.333958333333333,0.0874625,8.74625
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-48.0,-0.2,True,8.67888616695546,0.1345606731602848,13.45606731602848,8.311120833333334,0.08767916666666667,8.767916666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,-24.0,-0.1,True,8.641445647545329,0.1345606731602848,13.45606731602848,8.278716666666666,0.08851666666666666,8.851666666666667
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,0.0,0.0,True,8.59719576843331,0.1345606731602848,13.45606731602848,8.230699999999999,0.08897083333333333,8.897083333333333
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,24.0,0.1,True,8.547088766146908,0.1345606731602848,13.45606731602848,8.165491666666668,0.08792916666666667,8.792916666666667
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,48.0,0.2,True,8.492540184337614,0.1345606731602848,13.45606731602848,8.1139125,0.08850833333333334,8.850833333333334
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,72.0,0.3,True,8.43539532084195,0.1345606731602848,13.45606731602848,8.055716666666665,0.08889583333333334,8.889583333333334
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,96.0,0.4,True,8.377853469497676,0.1345606731602848,13.45606731602848,8.002949999999998,0.09015000000000001,9.015
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,120.0,0.5,True,8.322352350424428,0.1345606731602848,13.45606731602848,7.941433333333333,0.08989583333333334,8.989583333333334
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,144.0,0.6,False,8.271419908679846,0.1345606731602848,13.45606731602848,7.907,0.08852916666666667,8.852916666666667
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,168.0,0.7,False,8.22750526738669,0.1345606731602848,13.45606731602848,7.879566666666667,0.08496666666666666,8.496666666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,192.0,0.8,False,8.192804228434696,0.1345606731602848,13.45606731602848,7.8612416666666665,0.08377916666666665,8.377916666666666
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,216.0,0.9,False,8.16909660522751,0.1345606731602848,13.45606731602848,7.863154166666666,0.0841375,8.41375
