TI_label,TI_input,TI_input_percent,model,model_label,RMSE_U_mps,RMSE_TI,RMSE_TI_percent_points,NRMSE_U,NRMSE_TI,combined_score,U_model_rotor_mean,TI_model_rotor_mean,U_LES_rotor_mean,TI_LES_rotor_mean
6.4%,0.0642,6.419999999999999,BPA2014,BPA,0.3709788591263051,0.04335444294052716,4.335444294052716,0.045240367147325024,0.4904558905881393,0.3123696812118136,8.57099464450154,0.1317395520603764,8.200173484848484,0.08839621212121211
6.4%,0.0642,6.419999999999999,NPA2016,NPA,0.4975130391602069,0.026611740264486372,2.661174026448637,0.06067103825052788,0.30105068561077464,0.20489882666667592,8.690563427025223,0.11498986012788874,8.200173484848484,0.08839621212121211
6.4%,0.0642,6.419999999999999,Nygaard2022,"TurbOPark, A=0.04",0.5310006689869371,0.024216095610485232,2.4216095610485233,0.06475480914740044,0.2739494716954527,0.1902716066762318,7.686894718007124,0.06420000000000001,8.200173484848484,0.08839621212121211
6.4%,0.0642,6.419999999999999,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.14076206992503712,0.024216095610485232,2.4216095610485233,0.017165742918137543,0.2739494716954527,0.17123598018452663,8.126257604761541,0.06420000000000001,8.200173484848484,0.08839621212121211
7.0%,0.07036741444444444,7.036741444444444,BPA2014,BPA,0.3709788591263051,0.0461748856915697,4.61748856915697,0.045240367147325024,0.5223627187582768,0.3315137781138961,8.57099464450154,0.13456067316028483,8.200173484848484,0.08839621212121211
7.0%,0.07036741444444444,7.036741444444444,NPA2016,NPA,0.5293792153274662,0.030390368764627133,3.0390368764627134,0.06455707507964359,0.3437971835597972,0.23210114016773575,8.72219701875393,0.11877073941051418,8.200173484848484,0.08839621212121211
7.0%,0.07036741444444444,7.036741444444444,Nygaard2022,"TurbOPark, A=0.04",0.483115198691848,0.018055474274338325,1.8055474274338326,0.05891524119392147,0.2042561987789703,0.14611981574495075,7.73760024763836,0.07036741444444443,8.200173484848484,0.08839621212121211
7.0%,0.07036741444444444,7.036741444444444,Nygaard2022_A0.06,"TurbOPark, A=0.06",0.12434262226560674,0.018055474274338325,1.8055474274338326,0.01516341361501137,0.2042561987789703,0.12861908471338673,8.16714377764035,0.07036741444444443,8.200173484848484,0.08839621212121211
7.7%,0.07653482888888888,7.653482888888888,BPA2014,BPA,0.3709788591263051,0.04923964360758039,4.923964360758039,0.045240367147325024,0.5570334115681472,0.3523161937998183,8.57099464450154,0.13762608005725335,8.200173484848484,0.08839621212121211
7.7%,0.07653482888888888,7.653482888888888,NPA2016,NPA,0.5571964979559847,0.03434571003244217,3.434571003244217,0.06794935485029925,0.3885427803778071,0.2603054101668039,8.749691026950034,0.12272790581714171,8.200173484848484,0.08839621212121211
7.7%,0.07653482888888888,7.653482888888888,Nygaard2022,"TurbOPark, A=0.04",0.43757693911138157,0.011901891353289538,1.1901891353289538,0.053361912393670136,0.13464254935459485,0.10213029457022496,7.7863716483537075,0.07653482888888886,8.200173484848484,0.08839621212121211
