TI_label,TI_input,TI_input_percent,model,model_label,y_rel_m,y_over_D,inside_rotor,U_model_mps,TI_model,TI_model_percent,U_LES_mps,TI_LES,TI_LES_percent
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-360.0,-1.5,False,8.320813366380428,0.1171705816354734,11.71705816354734,8.109754166666667,0.09191666666666666,9.191666666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-336.0,-1.4,False,8.368156929025488,0.1171705816354734,11.71705816354734,8.1741,0.09121666666666668,9.121666666666668
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-312.0,-1.3,False,8.404300836789563,0.1171705816354734,11.71705816354734,8.206879166666667,0.09071666666666667,9.071666666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-288.0,-1.2,False,8.431774075840483,0.1171705816354734,11.71705816354734,8.222804166666666,0.08997083333333333,8.997083333333332
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-264.0,-1.1,False,8.452568061556574,0.1171705816354734,11.71705816354734,8.2389625,0.08887499999999998,8.887499999999998
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-240.0,-1.0,False,8.468035048697038,0.1171705816354734,11.71705816354734,8.250729166666666,0.08834166666666667,8.834166666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-216.0,-0.9,False,8.47890162904713,0.1171705816354734,11.71705816354734,8.249879166666666,0.08862500000000001,8.8625
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-192.0,-0.8,False,8.485356381693265,0.1171705816354734,11.71705816354734,8.243541666666667,0.0897625,8.97625
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-168.0,-0.7,False,8.48717689591534,0.1171705816354734,11.71705816354734,8.239445833333333,0.09136250000000001,9.13625
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-144.0,-0.6,False,8.483871485867951,0.1171705816354734,11.71705816354734,8.241837499999999,0.09216250000000001,9.21625
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-120.0,-0.5,True,8.474820781683771,0.13177380039020778,13.177380039020777,8.242258333333332,0.09270416666666667,9.270416666666668
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-96.0,-0.4,True,8.459411631307983,0.13177380039020778,13.177380039020777,8.241304166666668,0.09391666666666668,9.391666666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-72.0,-0.3,True,8.437159666667597,0.13177380039020778,13.177380039020777,8.235516666666665,0.09455833333333334,9.455833333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-48.0,-0.2,True,8.407817925140332,0.13177380039020778,13.177380039020777,8.21235,0.09512083333333334,9.512083333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,-24.0,-0.1,True,8.371468113667909,0.13177380039020778,13.177380039020777,8.188479166666667,0.09598333333333334,9.598333333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,0.0,0.0,True,8.328589634900423,0.13177380039020778,13.177380039020777,8.159775,0.09639583333333335,9.639583333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,24.0,0.1,True,8.280100385262825,0.13177380039020778,13.177380039020777,8.1192125,0.09572499999999999,9.5725
6.4%,0.0642,6.419999999999999,BPA2014,BPA,48.0,0.2,True,8.227363306005246,0.13177380039020778,13.177380039020777,8.084025,0.09457083333333333,9.457083333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,72.0,0.3,True,8.172154087873148,0.13177380039020778,13.177380039020777,8.0460125,0.09334166666666666,9.334166666666665
6.4%,0.0642,6.419999999999999,BPA2014,BPA,96.0,0.4,True,8.116588309716438,0.13177380039020778,13.177380039020777,7.993691666666667,0.09247916666666667,9.247916666666667
6.4%,0.0642,6.419999999999999,BPA2014,BPA,120.0,0.5,True,8.063010318208107,0.13177380039020778,13.177380039020777,7.948829166666666,0.09222083333333334,9.222083333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,144.0,0.6,False,8.013850753986738,0.13177380039020778,13.177380039020777,7.921270833333334,0.09229166666666667,9.229166666666668
6.4%,0.0642,6.419999999999999,BPA2014,BPA,168.0,0.7,False,7.971464054855138,0.13177380039020778,13.177380039020777,7.898866666666667,0.0934875,9.34875
6.4%,0.0642,6.419999999999999,BPA2014,BPA,192.0,0.8,False,7.937960731840579,0.13177380039020778,13.177380039020777,7.876916666666666,0.09502083333333333,9.502083333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,216.0,0.9,False,7.915051030420236,0.13177380039020778,13.177380039020777,7.860704166666666,0.09567083333333333,9.567083333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,240.0,1.0,False,7.9039163026763655,0.13177380039020778,13.177380039020777,7.859608333333333,0.09525833333333333,9.525833333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,264.0,1.1,False,7.905121906872597,0.13177380039020778,13.177380039020777,7.8661208333333335,0.09399166666666667,9.399166666666666
6.4%,0.0642,6.419999999999999,BPA2014,BPA,288.0,1.2,False,7.918580974253427,0.13177380039020778,13.177380039020777,7.878704166666667,0.0931,9.31
6.4%,0.0642,6.419999999999999,BPA2014,BPA,312.0,1.3,False,7.9435725341539865,0.13177380039020778,13.177380039020777,7.896304166666667,0.09364583333333333,9.364583333333334
6.4%,0.0642,6.419999999999999,BPA2014,BPA,336.0,1.4,False,7.978811091917297,0.13177380039020778,13.177380039020777,7.917754166666667,0.09478333333333333,9.478333333333333
6.4%,0.0642,6.419999999999999,BPA2014,BPA,360.0,1.5,False,8.0225586874809,0.13177380039020778,13.177380039020777,7.951083333333333,0.09674166666666667,9.674166666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-360.0,-1.5,False,8.532080844919442,0.13008244099352007,13.008244099352007,8.109754166666667,0.09191666666666666,9.191666666666666
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-336.0,-1.4,False,8.574081670277462,0.13008244099352007,13.008244099352007,8.1741,0.09121666666666668,9.121666666666668
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-312.0,-1.3,False,8.60710089279406,0.1035722122848814,10.35722122848814,8.206879166666667,0.09071666666666667,9.071666666666667
6.4%,0.0642,6.419999999999999,NPA2016,NPA,-288.0,-1.2,False,8.63171333176001,0.1035722122848814,10.35722122848814,8.222804166666666,0.08997083333333333,8.997083333333332
