case,y_over_D,z_over_D,U_mean_mps,U_std_mps,TI_percent,inside_rotor_mask
NPA2016,-0.15277777413527172,0.14957265059153238,7.514669513607165,0.8727325416370743,11.613718208855046,True
NPA2016,-0.12499999701976776,0.14957265059153238,7.516069308511454,0.8691487409847056,11.563873419853273,True
NPA2016,-0.09722221990426382,0.14957265059153238,7.515873278188781,0.8678894674261662,11.547420177303938,True
NPA2016,-0.06944444278875987,0.14957265059153238,7.51392900102243,0.8637278261386796,11.495022457906522,True
NPA2016,-0.04166666567325592,0.14957265059153238,7.497639965857832,0.8742770282216529,11.660696328482928,True
NPA2016,-0.013888888557751973,0.14957265059153238,7.4931952752122974,0.8686915214468801,11.593071974522488,True
NPA2016,0.013888888557751973,0.14957265059153238,7.4795679305512675,0.8685653963991197,11.612507626962667,True
NPA2016,0.04166666567325592,0.14957265059153238,7.459118900529698,0.875282614650793,11.73439686808902,True
NPA2016,0.06944444278875987,0.14957265059153238,7.468879871147985,0.8503284180906983,11.384952399294658,True
NPA2016,0.09722221990426382,0.14957265059153238,7.4674076735390775,0.866461318380395,11.603241128118928,True
NPA2016,0.12499999701976776,0.14957265059153238,7.462618025777002,0.8638213402210155,11.575312272948276,True
NPA2016,0.15277777413527172,0.14957265059153238,7.472050817213161,0.8524633979438001,11.408693795015463,True
NPA2016,-0.2083333283662796,0.17863247990608216,7.701905093662425,0.8650549816090946,11.231701391918111,True
NPA2016,-0.18055555125077566,0.17863247990608216,7.672765901176152,0.8888788270771472,11.584855298933226,True
NPA2016,-0.15277777413527172,0.17863247990608216,7.673696846797482,0.8834941487267167,11.513279275495899,True
NPA2016,-0.12499999701976776,0.17863247990608216,7.6536286828491935,0.8875295884655399,11.596193455979654,True
NPA2016,-0.09722221990426382,0.17863247990608216,7.645135873448871,0.890742614342541,11.651102466812135,True
NPA2016,-0.06944444278875987,0.17863247990608216,7.637325807629137,0.8912133966671614,11.669181322301368,True
NPA2016,-0.04166666567325592,0.17863247990608216,7.644970294032868,0.8852511733155382,11.57952404349437,True
NPA2016,-0.013888888557751973,0.17863247990608216,7.635264795025234,0.8839668038507154,11.577421708107163,True
NPA2016,0.013888888557751973,0.17863247990608216,7.617612765023249,0.8882569216138221,11.660568067890113,True
NPA2016,0.04166666567325592,0.17863247990608216,7.6092410630698915,0.8916553717242698,11.718059190577648,True
NPA2016,0.06944444278875987,0.17863247990608216,7.605189198867492,0.8885579983937949,11.683575190030938,True
NPA2016,0.09722221990426382,0.17863247990608216,7.621249399714842,0.8770560989127224,11.50803566335906,True
NPA2016,0.12499999701976776,0.17863247990608216,7.6131232960896345,0.8774981260134748,11.526125243028552,True
NPA2016,0.15277777413527172,0.17863247990608216,7.60072445824226,0.8794390090417871,11.570462971962094,True
NPA2016,0.18055555125077566,0.17863247990608216,7.585325753566435,0.8855426054394343,11.674417608539406,True
NPA2016,0.2083333283662796,0.17863247990608216,7.590612125652739,0.8764509281024407,11.54651184376085,True
NPA2016,-0.2638888825972875,0.20769230922063192,7.815091545556495,0.8954834291090638,11.458386941330428,True
NPA2016,-0.23611110548178355,0.20769230922063192,7.827136027859364,0.8864760562009887,11.325675867210272,True
NPA2016,-0.2083333283662796,0.20769230922063192,7.81737970772248,0.8921715089339299,11.412666933046491,True
NPA2016,-0.18055555125077566,0.20769230922063192,7.784439484634373,0.9020442292118226,11.58778651940655,True
NPA2016,-0.15277777413527172,0.20769230922063192,7.779591302070359,0.9030254340650891,11.6076204906133,True
NPA2016,-0.12499999701976776,0.20769230922063192,7.7761554734951845,0.9041908715484205,11.627736541923971,True
NPA2016,-0.09722221990426382,0.20769230922063192,7.761646027191176,0.9016786546771575,11.617106107626265,True
NPA2016,-0.06944444278875987,0.20769230922063192,7.745711918438639,0.897106238709051,11.581972685731998,True
NPA2016,-0.04166666567325592,0.20769230922063192,7.746524931193071,0.8947230699687284,11.549992776321302,True
NPA2016,-0.013888888557751973,0.20769230922063192,7.750482003546877,0.8934458929035195,11.527617153289938,True
NPA2016,0.013888888557751973,0.20769230922063192,7.736803141576812,0.8958366467265438,11.578899324869813,True
NPA2016,0.04166666567325592,0.20769230922063192,7.741864355175514,0.892325964944136,11.52598294166194,True
NPA2016,0.06944444278875987,0.20769230922063192,7.729768077091709,0.8992314189445901,11.633355748532653,True
NPA2016,0.09722221990426382,0.20769230922063192,7.739369636447554,0.8958895033599782,11.575742540334334,True
NPA2016,0.12499999701976776,0.20769230922063192,7.7321006973030295,0.8939763680528126,11.561882120400128,True
NPA2016,0.15277777413527172,0.20769230922063192,7.699642439526231,0.8995859470992744,11.683476916814167,True
NPA2016,0.18055555125077566,0.20769230922063192,7.707909853737772,0.9000067149319608,11.676404265360258,True
NPA2016,0.2083333283662796,0.20769230922063192,7.707219020547275,0.8937495478597026,11.596265079232678,True
NPA2016,0.23611110548178355,0.20769230922063192,7.7162309712631,0.8874259970272322,11.500770263775115,True
NPA2016,0.2638888825972875,0.20769230922063192,7.7240117418346514,0.8784411617323248,11.372861552948292,True
NPA2016,-0.29166665971279143,0.23675213853518168,7.941393580302608,0.9017436673301618,11.354980183412602,True
NPA2016,-0.2638888825972875,0.23675213853518168,7.9332601389417,0.9001489378258615,11.346519867756937,True
NPA2016,-0.23611110548178355,0.23675213853518168,7.926999922631541,0.9081264328771593,11.456117594809902,True
NPA2016,-0.2083333283662796,0.23675213853518168,7.905850688838702,0.9165209838362349,11.592945780397272,True
NPA2016,-0.18055555125077566,0.23675213853518168,7.8931615857639,0.914255546386764,11.58288141516974,True
NPA2016,-0.15277777413527172,0.23675213853518168,7.86243712213714,0.9117186972612252,11.59587902705421,True
NPA2016,-0.12499999701976776,0.23675213853518168,7.877539490897274,0.9138733455628429,11.600999863204116,True
NPA2016,-0.09722221990426382,0.23675213853518168,7.877996226650784,0.9085729229236451,11.533045926704027,True
NPA2016,-0.06944444278875987,0.23675213853518168,7.869494715002321,0.9049777200947289,11.499819910539987,True
NPA2016,-0.04166666567325592,0.23675213853518168,7.860503023120188,0.9014196098405995,11.467708964543919,True
NPA2016,-0.013888888557751973,0.23675213853518168,7.845810578980448,0.8959931217237063,11.420019801703386,True
NPA2016,0.013888888557751973,0.23675213853518168,7.847937255268009,0.9062527887618598,11.547655890769619,True
NPA2016,0.04166666567325592,0.23675213853518168,7.846616936255496,0.9096453692200678,11.592835187570172,True
NPA2016,0.06944444278875987,0.23675213853518168,7.841105489223116,0.9047765643855058,11.538890346890991,True
NPA2016,0.09722221990426382,0.23675213853518168,7.8272667843591615,0.9150226725565839,11.690194007249481,True
NPA2016,0.12499999701976776,0.23675213853518168,7.823096402498781,0.9142813957703483,11.686950393175739,True
NPA2016,0.15277777413527172,0.23675213853518168,7.8378697845081176,0.9044525587821255,11.539520094730515,True
NPA2016,0.18055555125077566,0.23675213853518168,7.824836114177544,0.9063730644195492,11.583284955672411,True
NPA2016,0.2083333283662796,0.23675213853518168,7.836268654390708,0.8969805191127019,11.446525874404758,True
NPA2016,0.23611110548178355,0.23675213853518168,7.837712921263956,0.8923475405574267,11.385305248122325,True
NPA2016,0.2638888825972875,0.23675213853518168,7.833334632252703,0.8809149883038854,11.245721390183386,True
NPA2016,0.29166665971279143,0.23675213853518168,7.8371388374345985,0.8650392915242573,11.03769257464652,True
NPA2016,-0.3472222139437993,0.26581196784973143,8.039571926188525,0.9191303175455472,11.432577828572235,True
NPA2016,-0.3194444368282954,0.26581196784973143,8.041300568607587,0.9153110887844874,11.382624999216768,True
NPA2016,-0.29166665971279143,0.26581196784973143,8.033545473148958,0.9103463686676436,11.331813228796097,True
NPA2016,-0.2638888825972875,0.26581196784973143,8.012177694577044,0.924937831220983,11.544150248277909,True
NPA2016,-0.23611110548178355,0.26581196784973143,8.010984303075166,0.921521778057598,11.503227858077999,True
NPA2016,-0.2083333283662796,0.26581196784973143,7.991428792046114,0.9262386309887584,11.59040085435843,True
NPA2016,-0.18055555125077566,0.26581196784973143,7.972699159175188,0.9293989747235841,11.657268839173591,True
NPA2016,-0.15277777413527172,0.26581196784973143,7.968556777668427,0.9285410472160396,11.65256235380339,True
