case,y_over_D,z_over_D,U_mean_mps,U_std_mps,TI_percent,inside_rotor_mask
TurbOPark 0.06,-0.5416666537523269,0.03333333333333333,6.278983343954244,0.5404054476334522,8.60657558765122,False
TurbOPark 0.06,-0.513888876636823,0.03333333333333333,6.276067929012242,0.5514906517891449,8.787200170982553,False
TurbOPark 0.06,-0.4861110995213191,0.03333333333333333,6.267264877293005,0.5610197754578814,8.951588714409027,False
TurbOPark 0.06,-0.45833332240581515,0.03333333333333333,6.266350446298143,0.5661749193247638,9.035162080014732,False
TurbOPark 0.06,-0.4305555452903112,0.03333333333333333,6.27105381370391,0.5641383255475997,8.995909496340285,False
TurbOPark 0.06,-0.4027777681748072,0.03333333333333333,6.276866774541277,0.5635383017650918,8.978019161578842,False
TurbOPark 0.06,-0.37499999105930326,0.03333333333333333,6.292386571025252,0.5538347476849435,8.801664383355016,False
TurbOPark 0.06,-0.3472222139437993,0.03333333333333333,6.300509449767504,0.5504873644149763,8.737188140163648,False
TurbOPark 0.06,-0.3194444368282954,0.03333333333333333,6.3115400595363464,0.5448538563295832,8.632660985908545,False
TurbOPark 0.06,-0.29166665971279143,0.03333333333333333,6.316754948116977,0.537436263830001,8.508106903691278,False
TurbOPark 0.06,-0.2638888825972875,0.03333333333333333,6.327045164193894,0.5357344304805297,8.467371681055253,False
TurbOPark 0.06,-0.23611110548178355,0.03333333333333333,6.321021673089068,0.5489838311772967,8.685049024820216,False
TurbOPark 0.06,-0.2083333283662796,0.03333333333333333,6.328564314820907,0.5554580262535075,8.776998994111139,False
TurbOPark 0.06,-0.18055555125077566,0.03333333333333333,6.324324370885257,0.5658306798848424,8.946895299831677,False
TurbOPark 0.06,-0.15277777413527172,0.03333333333333333,6.322950910448157,0.5666828110789353,8.96231552490054,False
TurbOPark 0.06,-0.12499999701976776,0.03333333333333333,6.329760121332208,0.5629277772646399,8.8933508770339,False
TurbOPark 0.06,-0.09722221990426382,0.03333333333333333,6.322926743295021,0.5710733637663468,9.031788394068084,False
TurbOPark 0.06,-0.06944444278875987,0.03333333333333333,6.325235140190209,0.5714099042622796,9.033812840119907,False
TurbOPark 0.06,-0.04166666567325592,0.03333333333333333,6.336045214828181,0.5709003871501428,9.010358477462733,False
TurbOPark 0.06,-0.013888888557751973,0.03333333333333333,6.333345535386701,0.570445138301936,9.007011146236248,False
TurbOPark 0.06,0.013888888557751973,0.03333333333333333,6.332263297595062,0.5705572704885853,9.010321328635813,False
TurbOPark 0.06,0.04166666567325592,0.03333333333333333,6.338942366387797,0.5659499941488889,8.928145445048298,False
TurbOPark 0.06,0.06944444278875987,0.03333333333333333,6.334116698540291,0.5669948680139805,8.951443350335579,False
TurbOPark 0.06,0.09722221990426382,0.03333333333333333,6.3313395039409475,0.5636197550527241,8.902061794378561,False
TurbOPark 0.06,0.12499999701976776,0.03333333333333333,6.330454952335429,0.5624635867329112,8.885042085725726,False
TurbOPark 0.06,0.15277777413527172,0.03333333333333333,6.320727937960948,0.5597050640962333,8.855072858535229,False
TurbOPark 0.06,0.18055555125077566,0.03333333333333333,6.316239258249037,0.5657888323582042,8.957685249482616,False
TurbOPark 0.06,0.2083333283662796,0.03333333333333333,6.313785621833356,0.5656415536178152,8.958833693399427,False
TurbOPark 0.06,0.23611110548178355,0.03333333333333333,6.3052657257751985,0.5629734772746106,8.928624133527633,False
TurbOPark 0.06,0.2638888825972875,0.03333333333333333,6.300015527237452,0.5653194522581,8.973302523049364,False
