case,y_over_D,z_over_D,U_mean_mps,U_std_mps,TI_percent,inside_rotor_mask
NPA2016,-0.5416666537523269,0.03333333333333333,6.477023720180075,0.7190592863076857,11.101692959180554,False
NPA2016,-0.513888876636823,0.03333333333333333,6.465429652317739,0.7330490316150355,11.337978619135557,False
NPA2016,-0.4861110995213191,0.03333333333333333,6.4453119760584245,0.7448748101780782,11.556846479192464,False
NPA2016,-0.45833332240581515,0.03333333333333333,6.435032797005655,0.7508075575726368,11.667501646953566,False
NPA2016,-0.4305555452903112,0.03333333333333333,6.4316218498983675,0.7471408773007997,11.616679194418216,False
NPA2016,-0.4027777681748072,0.03333333333333333,6.4291736220608735,0.7453376054873353,11.593054555717803,False
NPA2016,-0.37499999105930326,0.03333333333333333,6.439119860061308,0.7314701811918458,11.359785142823561,False
NPA2016,-0.3472222139437993,0.03333333333333333,6.4389423481227395,0.7259923007054145,11.27502408710145,False
NPA2016,-0.3194444368282954,0.03333333333333333,6.4423398032644705,0.7174946094589387,11.13717424677551,False
NPA2016,-0.29166665971279143,0.03333333333333333,6.437923057278169,0.7066597505931532,10.976517493390414,False
NPA2016,-0.2638888825972875,0.03333333333333333,6.440122108423125,0.7033525194648825,10.921415892797405,False
NPA2016,-0.23611110548178355,0.03333333333333333,6.4209473242313955,0.7196531880006308,11.207897396771981,False
NPA2016,-0.2083333283662796,0.03333333333333333,6.419707984859273,0.7270467412795435,11.325230726915708,False
NPA2016,-0.18055555125077566,0.03333333333333333,6.403274603764234,0.7395245223772898,11.549161454711818,False
NPA2016,-0.15277777413527172,0.03333333333333333,6.3909167569864875,0.7395676783556747,11.572168852726591,False
NPA2016,-0.12499999701976776,0.03333333333333333,6.389634853178253,0.7336363871835376,11.481663726349264,False
NPA2016,-0.09722221990426382,0.03333333333333333,6.371051515541416,0.7432479504532084,11.666016961880532,False
NPA2016,-0.06944444278875987,0.03333333333333333,6.3649374273821016,0.7427305574150157,11.669094408057688,False
NPA2016,-0.04166666567325592,0.03333333333333333,6.370491104684317,0.7411718364697969,11.634453675397213,False
NPA2016,-0.013888888557751973,0.03333333333333333,6.35921906177418,0.739748486119668,11.632693872213974,False
NPA2016,0.013888888557751973,0.03333333333333333,6.350853388738364,0.7391330658004523,11.638326702850964,False
NPA2016,0.04166666567325592,0.03333333333333333,6.353425174575918,0.7324882317691459,11.529029014149653,False
NPA2016,0.06944444278875987,0.03333333333333333,6.342089347667793,0.7332519255068602,11.56167763193848,False
NPA2016,0.09722221990426382,0.03333333333333333,6.334491477466878,0.7283999616203138,11.498949271798471,False
NPA2016,0.12499999701976776,0.03333333333333333,6.330516067735825,0.7265220089361796,11.47650525111182,False
NPA2016,0.15277777413527172,0.03333333333333333,6.316401132630223,0.722693085839927,11.44153245914876,False
NPA2016,0.18055555125077566,0.03333333333333333,6.310437502860556,0.7304022556220099,11.574510567467224,False
NPA2016,0.2083333283662796,0.03333333333333333,6.308583589838883,0.7301998622376465,11.574703764150255,False
NPA2016,0.23611110548178355,0.03333333333333333,6.3004681238418065,0.726887045286309,11.537032344242359,False
NPA2016,0.2638888825972875,0.03333333333333333,6.298239123039622,0.7301988634949351,11.593698639097248,False
NPA2016,0.29166665971279143,0.03333333333333333,6.299456866912707,0.732535951808345,11.628557307153253,False
NPA2016,0.3194444368282954,0.03333333333333333,6.296210622034795,0.7322492081109999,11.629998614537348,False
NPA2016,0.3472222139437993,0.03333333333333333,6.284656041493607,0.7288111546889543,11.596675297376267,False
NPA2016,0.37499999105930326,0.03333333333333333,6.275804838705619,0.7299883874800085,11.631789168742989,False
NPA2016,0.4027777681748072,0.03333333333333333,6.281369919433775,0.7321606268774966,11.656066053557568,False
NPA2016,0.4305555452903112,0.03333333333333333,6.286177152698928,0.7291398358175198,11.59909779991594,False
NPA2016,0.45833332240581515,0.03333333333333333,6.289547916305184,0.7287718616811405,11.587030918261291,False
NPA2016,0.4861110995213191,0.03333333333333333,6.293729785133044,0.7217063893319059,11.467069829351589,False
NPA2016,0.513888876636823,0.03333333333333333,6.29557913121486,0.7140746265667243,11.342477184127285,False
NPA2016,0.5416666537523269,0.03333333333333333,6.300466118843825,0.7052003332030157,11.192827957503951,False
NPA2016,-0.5416666537523269,0.062393162647883096,6.928215236619458,0.7776216708580372,11.22398257415381,False
NPA2016,-0.513888876636823,0.062393162647883096,6.911522946237464,0.7943266146535966,11.492787057677596,False
NPA2016,-0.4861110995213191,0.062393162647883096,6.895721891378161,0.7995658120236002,11.595099463383391,False
NPA2016,-0.45833332240581515,0.062393162647883096,6.887837417855878,0.8018572084126622,11.641639599882907,False
NPA2016,-0.4305555452903112,0.062393162647883096,6.895077493383793,0.7994292561999959,11.594202631762911,False
NPA2016,-0.4027777681748072,0.062393162647883096,6.896738898752783,0.7884028465308608,11.431531019297203,False
NPA2016,-0.37499999105930326,0.062393162647883096,6.884162548966842,0.798395502350384,11.597569009613308,False
NPA2016,-0.3472222139437993,0.062393162647883096,6.891787403098773,0.7836045015442457,11.370120053208714,False
NPA2016,-0.3194444368282954,0.062393162647883096,6.897633462015132,0.764432246327251,11.08252925495295,False
NPA2016,-0.29166665971279143,0.062393162647883096,6.897552148208463,0.7585371249629147,10.997193042751165,False
NPA2016,-0.2638888825972875,0.062393162647883096,6.888882857215657,0.7617461085454961,11.05761448313229,False
NPA2016,-0.23611110548178355,0.062393162647883096,6.877763277693049,0.7778277220177428,11.309312208236442,False
NPA2016,-0.2083333283662796,0.062393162647883096,6.868778700769057,0.783754126581489,11.410385466250887,False
NPA2016,-0.18055555125077566,0.062393162647883096,6.856440082478816,0.7896752374698452,11.517277595523787,False
NPA2016,-0.15277777413527172,0.062393162647883096,6.854886362209284,0.7858086216477269,11.46348137847855,False
NPA2016,-0.12499999701976776,0.062393162647883096,6.844960564049289,0.7851349342733774,11.470262347412463,False
NPA2016,-0.09722221990426382,0.062393162647883096,6.8418569524993185,0.7817670973199514,11.426241483087034,False
NPA2016,-0.06944444278875987,0.062393162647883096,6.827733496152398,0.7899710478726208,11.570033427897995,False
NPA2016,-0.04166666567325592,0.062393162647883096,6.815336927851334,0.796407790957298,11.685523392141096,False
NPA2016,-0.013888888557751973,0.062393162647883096,6.803908369786887,0.7935799438460339,11.663589524073654,False
NPA2016,0.013888888557751973,0.062393162647883096,6.804272569314577,0.7947908491247921,11.680761477855594,False
NPA2016,0.04166666567325592,0.062393162647883096,6.7939522599561775,0.7918265973991034,11.654874322066709,False
NPA2016,0.06944444278875987,0.062393162647883096,6.806974568631588,0.7837949379684049,11.514585959823439,False
NPA2016,0.09722221990426382,0.062393162647883096,6.796822094311855,0.7806057312102289,11.484863372597388,False
NPA2016,0.12499999701976776,0.062393162647883096,6.786145271251402,0.785879725179865,11.580649894265298,False
NPA2016,0.15277777413527172,0.062393162647883096,6.775398161873103,0.7825564138941147,11.549969392171807,False
NPA2016,0.18055555125077566,0.062393162647883096,6.77249944997714,0.7782545338292391,11.491393090210824,False
NPA2016,0.2083333283662796,0.062393162647883096,6.770345775834891,0.786941402422184,11.623356154584906,False
NPA2016,0.23611110548178355,0.062393162647883096,6.766326075141683,0.7837143701012731,11.582568758849868,False
NPA2016,0.2638888825972875,0.062393162647883096,6.7584821192867865,0.786610003006212,11.638856020073659,False
NPA2016,0.29166665971279143,0.062393162647883096,6.743981082835424,0.7906592114312537,11.723923921489277,False
NPA2016,0.3194444368282954,0.062393162647883096,6.750791726783562,0.7838138492727031,11.61069517465552,False
NPA2016,0.3472222139437993,0.062393162647883096,6.751509390745565,0.778487555076129,11.530570573496027,False
NPA2016,0.37499999105930326,0.062393162647883096,6.752792853996609,0.7785472939252229,11.529263680351802,False
NPA2016,0.4027777681748072,0.062393162647883096,6.748721134744879,0.7818566195446166,11.58525599049179,False
NPA2016,0.4305555452903112,0.062393162647883096,6.745373860246838,0.781260654262056,11.582169801830181,False
NPA2016,0.45833332240581515,0.062393162647883096,6.743712802967725,0.7767733911492354,11.518482679265322,False
NPA2016,0.4861110995213191,0.062393162647883096,6.7485687131281145,0.7717326017260305,11.43550039321323,False
NPA2016,0.513888876636823,0.062393162647883096,6.745347502877663,0.770680308181413,11.425361078174692,False
