case,y_over_D,z_over_D,U_mean_mps,U_std_mps,TI_percent,inside_rotor_mask
TurbOPark 0.04,-0.15277777413527172,0.14957265059153238,7.190401718147523,0.6466268200016612,8.992916464871072,True
TurbOPark 0.04,-0.12499999701976776,0.14957265059153238,7.197364451383097,0.6446031581144759,8.956100006726828,True
TurbOPark 0.04,-0.09722221990426382,0.14957265059153238,7.201808746594857,0.6441798832999193,8.944695783604347,True
TurbOPark 0.04,-0.06944444278875987,0.14957265059153238,7.203699057147618,0.6414921745866372,8.905038501714465,True
TurbOPark 0.04,-0.04166666567325592,0.14957265059153238,7.193784032656646,0.6496292968984063,9.030425349848874,True
TurbOPark 0.04,-0.013888888557751973,0.14957265059153238,7.191641953790888,0.6456872721172209,8.9783011482776,True
TurbOPark 0.04,0.013888888557751973,0.14957265059153238,7.1817891303606105,0.6457255893651682,8.991152171753408,True
TurbOPark 0.04,0.04166666567325592,0.14957265059153238,7.166098032992838,0.6507825324242684,9.08140705622578,True
TurbOPark 0.04,0.06944444278875987,0.14957265059153238,7.172231625977169,0.6322341768795681,8.81502731436717,True
TurbOPark 0.04,0.09722221990426382,0.14957265059153238,7.169469257218242,0.644185903779165,8.985126801828416,True
TurbOPark 0.04,0.12499999701976776,0.14957265059153238,7.163764854883747,0.6421360444522081,8.963667254020004,True
TurbOPark 0.04,0.15277777413527172,0.14957265059153238,7.168195917244486,0.6335693362224092,8.838616348337178,True
TurbOPark 0.04,-0.2083333283662796,0.17863247990608216,7.318032799692821,0.6370878119711392,8.705725013939283,True
TurbOPark 0.04,-0.18055555125077566,0.17863247990608216,7.305885963840109,0.6555688800815189,8.973160590326813,True
TurbOPark 0.04,-0.15277777413527172,0.17863247990608216,7.314425260282502,0.6523974363401125,8.919326032116913,True
TurbOPark 0.04,-0.12499999701976776,0.17863247990608216,7.305982423775383,0.6560521168472514,8.97965638012355,True
TurbOPark 0.04,-0.09722221990426382,0.17863247990608216,7.304665055708247,0.6589779024124753,9.021329484471236,True
TurbOPark 0.04,-0.06944444278875987,0.17863247990608216,7.302517082006993,0.6597603285998683,9.03469750485736,True
TurbOPark 0.04,-0.04166666567325592,0.17863247990608216,7.310589320974884,0.6556697940787994,8.968767978767604,True
TurbOPark 0.04,-0.013888888557751973,0.17863247990608216,7.304711515004926,0.654941798405337,8.966018672469028,True
TurbOPark 0.04,0.013888888557751973,0.17863247990608216,7.291966891766729,0.6582575139771029,9.027159938429415,True
TurbOPark 0.04,0.04166666567325592,0.17863247990608216,7.285259024130619,0.6608393941037815,9.070911437944956,True
TurbOPark 0.04,0.06944444278875987,0.17863247990608216,7.281024134346191,0.6585396456890169,9.044601879322729,True
TurbOPark 0.04,0.09722221990426382,0.17863247990608216,7.291052337458406,0.6499555505654645,8.914427170221535,True
TurbOPark 0.04,0.12499999701976776,0.17863247990608216,7.282577984118978,0.6501717615589019,8.9277693006065,True
TurbOPark 0.04,0.15277777413527172,0.17863247990608216,7.27038707576747,0.6514471339860611,8.960281305480475,True
TurbOPark 0.04,0.18055555125077566,0.17863247990608216,7.255413516426396,0.655751616351127,9.038101203556389,True
TurbOPark 0.04,0.2083333283662796,0.17863247990608216,7.255123725869407,0.6487478063138354,8.941926159034507,True
TurbOPark 0.04,-0.2638888825972875,0.20769230922063192,7.377482903942802,0.6548353338110394,8.876134886887655,True
TurbOPark 0.04,-0.23611110548178355,0.20769230922063192,7.399147001657892,0.6494725970616227,8.777668519304974,True
TurbOPark 0.04,-0.2083333283662796,0.20769230922063192,7.403449310154023,0.6547536653081898,8.843900158945887,True
TurbOPark 0.04,-0.18055555125077566,0.20769230922063192,7.38920234757001,0.6629890113203416,8.972402975787638,True
TurbOPark 0.04,-0.15277777413527172,0.20769230922063192,7.3940348471177835,0.6645658623512468,8.987864895041664,True
TurbOPark 0.04,-0.12499999701976776,0.20769230922063192,7.398372624539436,0.6661454880201936,9.003946162574671,True
TurbOPark 0.04,-0.09722221990426382,0.20769230922063192,7.39305496115809,0.6648838481349677,8.993357301253129,True
TurbOPark 0.04,-0.06944444278875987,0.20769230922063192,7.385267150778112,0.6619729711613701,8.963426205802516,True
TurbOPark 0.04,-0.04166666567325592,0.20769230922063192,7.388526273216684,0.6605583960804876,8.940326820992755,True
TurbOPark 0.04,-0.013888888557751973,0.20769230922063192,7.392918214296267,0.6598540651102567,8.925488501066399,True
TurbOPark 0.04,0.013888888557751973,0.20769230922063192,7.383233055085362,0.6617664880937943,8.963098999536365,True
TurbOPark 0.04,0.04166666567325592,0.20769230922063192,7.3864519572056375,0.6592338562040114,8.924905489447003,True
TurbOPark 0.04,0.06944444278875987,0.20769230922063192,7.376166956852963,0.6643234086892391,9.006349945374234,True
TurbOPark 0.04,0.09722221990426382,0.20769230922063192,7.381170040284374,0.6617751000044295,8.965720832776443,True
TurbOPark 0.04,0.12499999701976776,0.20769230922063192,7.373019181307131,0.6602212197197389,8.954557196780426,True
TurbOPark 0.04,0.15277777413527172,0.20769230922063192,7.345588269270443,0.664160042506185,9.041618154459245,True
TurbOPark 0.04,0.18055555125077566,0.20769230922063192,7.347528325129927,0.6642010712808363,9.039789190184457,True
