turbine_id,model,y_over_D,z_over_D,U_LES_mps,TI_LES_percent,U_PyWake_mps,TI_PyWake_percent,inside_rotor_mask
T136,NPA2016,-0.1,0.15416666666666667,6.6173,7.670000000000001,7.514821527582874,11.49861229388111,True
T136,NPA2016,0.0,0.15416666666666667,6.5871,7.720000000000001,7.495405417939271,11.49861229388111,True
T136,NPA2016,0.1,0.15416666666666667,6.5287,7.82,7.475748468974333,11.49861229388111,True
T136,NPA2016,-0.3,0.25416666666666665,7.4687,8.17,7.960655914700266,11.49861229388111,True
T136,NPA2016,-0.2,0.25416666666666665,7.4434,8.33,7.942278768666396,11.49861229388111,True
T136,NPA2016,-0.1,0.25416666666666665,7.4148,8.42,7.922679744585501,11.49861229388111,True
T136,NPA2016,0.0,0.25416666666666665,7.3731,8.44,7.902323006526513,11.49861229388111,True
T136,NPA2016,0.1,0.25416666666666665,7.2975,8.540000000000001,7.881707630248128,11.49861229388111,True
T136,NPA2016,0.2,0.25416666666666665,7.2233,8.52,7.861378387600791,11.49861229388111,True
T136,NPA2016,0.3,0.25416666666666665,7.1963,8.23,7.841894268610322,11.49861229388111,True
T136,NPA2016,-0.4,0.3541666666666667,7.8251,8.25,8.260047721118742,11.49861229388111,True
T136,NPA2016,-0.3,0.3541666666666667,7.8103,8.32,8.242729382015,11.49861229388111,True
T136,NPA2016,-0.2,0.3541666666666667,7.7805,8.48,8.2236851245667,11.49861229388111,True
T136,NPA2016,-0.1,0.3541666666666667,7.736,8.59,8.203370348259275,11.49861229388111,True
T136,NPA2016,0.0,0.3541666666666667,7.677,8.58,8.182264900300366,11.49861229388111,True
T136,NPA2016,0.1,0.3541666666666667,7.6112,8.64,8.160894981027466,11.49861229388111,True
T136,NPA2016,0.2,0.3541666666666667,7.5505,8.61,8.139816506502674,11.49861229388111,True
T136,NPA2016,0.3,0.3541666666666667,7.5155,8.469999999999999,8.119615468313052,11.49861229388111,True
T136,NPA2016,0.4,0.3541666666666667,7.492,8.39,8.100884517721138,11.49861229388111,True
T136,NPA2016,-0.4,0.45416666666666666,8.0726,8.17,8.478901008674192,11.49861229388111,True
T136,NPA2016,-0.3,0.45416666666666666,8.0477,8.33,8.46115881065339,11.49861229388111,True
T136,NPA2016,-0.2,0.45416666666666666,8.0069,8.53,8.441643530125791,11.49861229388111,True
T136,NPA2016,-0.1,0.45416666666666666,7.9547,8.62,8.420819367077023,11.49861229388111,True
T136,NPA2016,0.0,0.45416666666666666,7.8938,8.67,8.39918756662968,11.49861229388111,True
T136,NPA2016,0.1,0.45416666666666666,7.824,8.780000000000001,8.377280301234874,11.49861229388111,True
T136,NPA2016,0.2,0.45416666666666666,7.771,8.7,8.355674011257717,11.49861229388111,True
T136,NPA2016,0.3,0.45416666666666666,7.735,8.57,8.334962948665565,11.49861229388111,True
T136,NPA2016,0.4,0.45416666666666666,7.6988,8.540000000000001,8.315756162073892,11.49861229388111,True
T136,NPA2016,-0.4,0.5541666666666667,8.2682,8.25,8.659908303973815,11.49861229388111,True
T136,NPA2016,-0.3,0.5541666666666667,8.2254,8.459999999999999,8.641931924382765,11.49861229388111,True
T136,NPA2016,-0.2,0.5541666666666667,8.1801,8.6,8.622153091200893,11.49861229388111,True
T136,NPA2016,-0.1,0.5541666666666667,8.1257,8.64,8.601048236342669,11.49861229388111,True
T136,NPA2016,0.0,0.5541666666666667,8.0606,8.63,8.57911924318534,11.49861229388111,True
T136,NPA2016,0.1,0.5541666666666667,7.9983,8.790000000000001,8.556914787013895,11.49861229388111,True
T136,NPA2016,0.2,0.5541666666666667,7.9331,8.81,8.535012470715612,11.49861229388111,True
T136,NPA2016,0.3,0.5541666666666667,7.8884,8.77,8.51401705828437,11.49861229388111,True
T136,NPA2016,0.4,0.5541666666666667,7.8666,8.66,8.494548135629643,11.49861229388111,True
T136,NPA2016,-0.4,0.6541666666666667,8.4101,8.35,8.81630180384248,11.49861229388111,True
T136,NPA2016,-0.3,0.6541666666666667,8.368,8.39,8.798285437247598,11.49861229388111,True
T136,NPA2016,-0.2,0.6541666666666667,8.3186,8.57,8.778461008558647,11.49861229388111,True
T136,NPA2016,-0.1,0.6541666666666667,8.2778,8.690000000000001,8.757306504332133,11.49861229388111,True
T136,NPA2016,0.0,0.6541666666666667,8.2252,8.690000000000001,8.735326763142595,11.49861229388111,True
